date_raw,stage_no,time_raw,herd_size,area,beaufort,psd_raw,effort_status,source_type,northing,easting,season,boat_assoc,primary_secondary,date,calendar_year,month,monitoring_period,monitoring_start_year,source_file,area_code,psd
4-May-16,1,1103,1,W LANTAU,2.0,535,ON,HKCRP,811469,801066,SPRING,NONE,P,2016-05-04,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,535.0
4-May-16,2,1127,5,W LANTAU,2.0,11,ON,HKCRP,809411,800215,SPRING,NONE,P,2016-05-04,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,11.0
4-May-16,3,1200,6,W LANTAU,2.0,33,ON,HKCRP,807438,800881,SPRING,NONE,P,2016-05-04,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,33.0
4-May-16,4,1239,4,SW LANTAU,2.0,ND,OFF,HKCRP,805962,802394,SPRING,NONE,,2016-05-04,2016,5,2016-17,2016,Final_Report_2016_17.pdf,SWL,
4-May-16,5,1255,1,SW LANTAU,2.0,171,ON,HKCRP,806081,803477,SPRING,NONE,P,2016-05-04,2016,5,2016-17,2016,Final_Report_2016_17.pdf,SWL,171.0
4-May-16,6,1516,13,W LANTAU,2.0,76,ON,HKCRP,808357,800924,SPRING,NONE,S,2016-05-04,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,76.0
6-May-16,1,1017,2,W LANTAU,2.0,59,ON,HKCRP,813767,803071,SPRING,NONE,S,2016-05-06,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,59.0
6-May-16,2,1023,2,W LANTAU,3.0,99,ON,HKCRP,812507,802130,SPRING,NONE,S,2016-05-06,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,99.0
6-May-16,3,1027,5,W LANTAU,3.0,109,ON,HKCRP,811567,801674,SPRING,NONE,S,2016-05-06,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,109.0
6-May-16,4,1032,2,W LANTAU,3.0,180,ON,HKCRP,810395,801001,SPRING,NONE,S,2016-05-06,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,180.0
6-May-16,5,1039,2,W LANTAU,3.0,115,ON,HKCRP,808690,800874,SPRING,NONE,S,2016-05-06,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,115.0
18-May-16,1,1036,8,W LANTAU,2.0,426,ON,HKCRP,812453,801490,SPRING,NONE,P,2016-05-18,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,426.0
18-May-16,2,1112,5,W LANTAU,2.0,58,ON,HKCRP,811588,802334,SPRING,NONE,S,2016-05-18,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,58.0
18-May-16,3,1132,1,W LANTAU,2.0,256,ON,HKCRP,810450,800919,SPRING,NONE,P,2016-05-18,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,256.0
18-May-16,4,1207,7,W LANTAU,3.0,111,ON,HKCRP,806429,801735,SPRING,NONE,S,2016-05-18,2016,5,2016-17,2016,Final_Report_2016_17.pdf,WL,111.0
18-May-16,5,1251,2,SW LANTAU,3.0,ND,OFF,HKCRP,806866,804489,SPRING,NONE,,2016-05-18,2016,5,2016-17,2016,Final_Report_2016_17.pdf,SWL,
18-May-16,6,1452,1,SE LANTAU,2.0,10,ON,HKCRP,809571,815506,SPRING,NONE,P,2016-05-18,2016,5,2016-17,2016,Final_Report_2016_17.pdf,SEL,10.0
25-May-16,1,1502,2,SW LANTAU,4.0,ND,OFF,HKCRP,807453,810203,SPRING,NONE,,2016-05-25,2016,5,2016-17,2016,Final_Report_2016_17.pdf,SWL,
25-May-16,2,1535,1,SE LANTAU,2.0,ND,OFF,HKCRP,807632,816174,SPRING,NONE,,2016-05-25,2016,5,2016-17,2016,Final_Report_2016_17.pdf,SEL,
3-Jun-16,1,1108,4,W LANTAU,4.0,141,ON,HKCRP,806317,801920,SUMMER,NONE,S,2016-06-03,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,141.0
3-Jun-16,2,1123,3,SW LANTAU,2.0,ND,OFF,HKCRP,806195,802332,SUMMER,NONE,,2016-06-03,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,
3-Jun-16,3,1403,1,SW LANTAU,3.0,54,ON,HKCRP,805684,808436,SUMMER,NONE,S,2016-06-03,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,54.0
7-Jun-16,1,1023,1,W LANTAU,2.0,82,ON,HKCRP,813569,802812,SUMMER,NONE,S,2016-06-07,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,82.0
7-Jun-16,2,1028,1,W LANTAU,2.0,46,ON,HKCRP,812739,802336,SUMMER,NONE,S,2016-06-07,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,46.0
7-Jun-16,3,1035,2,W LANTAU,2.0,272,ON,HKCRP,811168,801611,SUMMER,NONE,S,2016-06-07,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,272.0
7-Jun-16,4,1042,5,W LANTAU,2.0,214,ON,HKCRP,809642,801010,SUMMER,NONE,S,2016-06-07,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,214.0
7-Jun-16,5,1104,9,W LANTAU,2.0,17,ON,HKCRP,806561,801807,SUMMER,NONE,S,2016-06-07,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,17.0
8-Jun-16,1,1102,1,W LANTAU,2.0,117,ON,HKCRP,811822,801551,SUMMER,NONE,S,2016-06-08,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,117.0
8-Jun-16,2,1107,1,W LANTAU,3.0,426,ON,HKCRP,811136,801013,SUMMER,NONE,S,2016-06-08,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,426.0
8-Jun-16,3,1113,3,W LANTAU,2.0,164,ON,HKCRP,809786,800711,SUMMER,NONE,S,2016-06-08,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,164.0
8-Jun-16,4,1136,6,W LANTAU,2.0,83,ON,HKCRP,805988,800517,SUMMER,NONE,S,2016-06-08,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,83.0
14-Jun-16,1,1310,4,SW LANTAU,3.0,ND,OFF,HKCRP,806457,809562,SUMMER,NONE,,2016-06-14,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,
14-Jun-16,2,1338,4,SW LANTAU,3.0,218,ON,HKCRP,807421,809172,SUMMER,NONE,S,2016-06-14,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,218.0
14-Jun-16,3,1400,2,SW LANTAU,3.0,88,ON,HKCRP,807511,808667,SUMMER,NONE,S,2016-06-14,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,88.0
14-Jun-16,4,1428,5,SW LANTAU,3.0,665,ON,HKCRP,806594,807417,SUMMER,NONE,P,2016-06-14,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,665.0
14-Jun-16,5,1537,1,SW LANTAU,2.0,ND,OFF,HKCRP,803834,809103,SUMMER,NONE,,2016-06-14,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,
20-Jun-16,1,1349,1,SW LANTAU,3.0,635,ON,HKCRP,805497,802506,SUMMER,NONE,P,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,635.0
20-Jun-16,2,1353,8,SW LANTAU,2.0,14,ON,HKCRP,806150,802569,SUMMER,NONE,P,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,14.0
20-Jun-16,3,1414,2,SW LANTAU,2.0,889,ON,HKCRP,807065,804458,SUMMER,NONE,S,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,889.0
20-Jun-16,4,1503,12,SW LANTAU,2.0,462,ON,HKCRP,807868,807337,SUMMER,PURSE SEINE,P,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,462.0
20-Jun-16,5,1542,2,SW LANTAU,2.0,155,ON,HKCRP,806481,808520,SUMMER,NONE,P,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,155.0
20-Jun-16,6,1600,3,SW LANTAU,2.0,158,ON,HKCRP,804245,808423,SUMMER,NONE,S,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,158.0
20-Jun-16,7,1613,1,SW LANTAU,2.0,ND,OFF,HKCRP,803977,809671,SUMMER,NONE,,2016-06-20,2016,6,2016-17,2016,Final_Report_2016_17.pdf,SWL,
28-Jun-16,1,1052,7,W LANTAU,3.0,83,ON,HKCRP,809221,800916,SUMMER,NONE,S,2016-06-28,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,83.0
28-Jun-16,2,1130,7,W LANTAU,3.0,263,ON,HKCRP,806022,800537,SUMMER,NONE,S,2016-06-28,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,263.0
28-Jun-16,3,1215,2,W LANTAU,3.0,ND,OFF,HKCRP,807474,799675,SUMMER,NONE,,2016-06-28,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,
28-Jun-16,4,1236,5,W LANTAU,2.0,122,ON,HKCRP,809410,800700,SUMMER,NONE,P,2016-06-28,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,122.0
28-Jun-16,5,1303,1,W LANTAU,2.0,104,ON,HKCRP,811445,801787,SUMMER,NONE,P,2016-06-28,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,104.0
28-Jun-16,6,1323,4,W LANTAU,2.0,543,ON,HKCRP,813548,801977,SUMMER,NONE,P,2016-06-28,2016,6,2016-17,2016,Final_Report_2016_17.pdf,WL,543.0
4-Jul-16,1,1043,2,W LANTAU,4.0,0,ON,HKCRP,809155,800854,SUMMER,NONE,S,2016-07-04,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,0.0
4-Jul-16,2,1237,3,W LANTAU,3.0,161,ON,HKCRP,813734,803287,SUMMER,NONE,S,2016-07-04,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,161.0
6-Jul-16,1,1421,3,SW LANTAU,2.0,ND,OFF,HKCRP,806106,802384,SUMMER,NONE,,2016-07-06,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,
6-Jul-16,2,1504,2,SW LANTAU,2.0,ND,OFF,HKCRP,806976,804520,SUMMER,NONE,,2016-07-06,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,
6-Jul-16,3,1523,5,SW LANTAU,2.0,52,ON,HKCRP,807462,805191,SUMMER,NONE,S,2016-07-06,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,52.0
6-Jul-16,4,1556,3,SW LANTAU,2.0,ND,OFF,HKCRP,807223,808491,SUMMER,NONE,,2016-07-06,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,
8-Jul-16,1,1025,4,W LANTAU,2.0,265,ON,HKCRP,813170,802626,SUMMER,NONE,S,2016-07-08,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,265.0
8-Jul-16,2,1028,3,W LANTAU,2.0,206,ON,HKCRP,812684,802264,SUMMER,NONE,S,2016-07-08,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,206.0
8-Jul-16,3,1032,4,W LANTAU,2.0,88,ON,HKCRP,811511,801715,SUMMER,NONE,S,2016-07-08,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,88.0
8-Jul-16,4,1042,3,W LANTAU,2.0,163,ON,HKCRP,809453,800958,SUMMER,NONE,S,2016-07-08,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,163.0
8-Jul-16,5,1051,2,W LANTAU,2.0,347,ON,HKCRP,807426,801397,SUMMER,NONE,S,2016-07-08,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,347.0
8-Jul-16,6,1054,3,W LANTAU,2.0,223,ON,HKCRP,806683,801725,SUMMER,NONE,S,2016-07-08,2016,7,2016-17,2016,Final_Report_2016_17.pdf,WL,223.0
13-Jul-16,1,1341,1,SW LANTAU,2.0,ND,OFF,HKCRP,806118,802146,SUMMER,NONE,,2016-07-13,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,
19-Jul-16,1,1345,1,SW LANTAU,2.0,ND,OFF,HKCRP,805773,808519,SUMMER,NONE,,2016-07-19,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,
19-Jul-16,2,1413,1,SW LANTAU,2.0,8,ON,HKCRP,807589,808182,SUMMER,NONE,S,2016-07-19,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,8.0
19-Jul-16,3,1537,3,SW LANTAU,1.0,ND,OFF,HKCRP,803911,809196,SUMMER,NONE,,2016-07-19,2016,7,2016-17,2016,Final_Report_2016_17.pdf,SWL,
27-Jul-16,1,1536,2,NW LANTAU,2.0,ND,OFF,HKCRP,818884,803061,SUMMER,NONE,,2016-07-27,2016,7,2016-17,2016,Final_Report_2016_17.pdf,NWL,
9-Aug-16,1,1316,1,SW LANTAU,2.0,25,ON,HKCRP,806161,802497,SUMMER,NONE,S,2016-08-09,2016,8,2016-17,2016,Final_Report_2016_17.pdf,SWL,25.0
9-Aug-16,2,1328,1,SW LANTAU,2.0,ND,OFF,HKCRP,807031,804603,SUMMER,NONE,,2016-08-09,2016,8,2016-17,2016,Final_Report_2016_17.pdf,SWL,
16-Aug-16,1,1318,1,W LANTAU,2.0,ND,OFF,HKCRP,805974,802012,SUMMER,NONE,,2016-08-16,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,
16-Aug-16,2,1323,1,W LANTAU,2.0,ND,OFF,HKCRP,806403,803055,SUMMER,NONE,,2016-08-16,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,
16-Aug-16,3,1327,2,SW LANTAU,1.0,69,ON,HKCRP,806546,803519,SUMMER,NONE,P,2016-08-16,2016,8,2016-17,2016,Final_Report_2016_17.pdf,SWL,69.0
16-Aug-16,4,1337,2,SW LANTAU,2.0,93,ON,HKCRP,804841,803433,SUMMER,NONE,P,2016-08-16,2016,8,2016-17,2016,Final_Report_2016_17.pdf,SWL,93.0
19-Aug-16,1,1345,6,NW LANTAU,3.0,10,ON,HKCRP,826438,807527,SUMMER,NONE,P,2016-08-19,2016,8,2016-17,2016,Final_Report_2016_17.pdf,NWL,10.0
22-Aug-16,1,1006,1,W LANTAU,2.0,ND,OFF,HKCRP,816718,806066,SUMMER,NONE,,2016-08-22,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,
22-Aug-16,2,1027,2,W LANTAU,2.0,131,ON,HKCRP,814055,803112,SUMMER,NONE,S,2016-08-22,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,131.0
22-Aug-16,3,1036,1,W LANTAU,2.0,73,ON,HKCRP,812396,802160,SUMMER,NONE,S,2016-08-22,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,73.0
22-Aug-16,4,1043,1,W LANTAU,2.0,11,ON,HKCRP,810903,801559,SUMMER,NONE,S,2016-08-22,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,11.0
22-Aug-16,5,1047,4,W LANTAU,2.0,ND,OFF,HKCRP,810230,800393,SUMMER,NONE,,2016-08-22,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,
22-Aug-16,6,1059,1,W LANTAU,2.0,291,ON,HKCRP,808679,800812,SUMMER,NONE,S,2016-08-22,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,291.0
25-Aug-16,1,1019,8,W LANTAU,2.0,63,ON,HKCRP,812784,802326,SUMMER,NONE,S,2016-08-25,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,63.0
25-Aug-16,2,1039,5,W LANTAU,2.0,201,ON,HKCRP,810405,801476,SUMMER,NONE,S,2016-08-25,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,201.0
25-Aug-16,3,1046,5,W LANTAU,2.0,79,ON,HKCRP,808833,800905,SUMMER,NONE,S,2016-08-25,2016,8,2016-17,2016,Final_Report_2016_17.pdf,WL,79.0
25-Aug-16,4,1106,1,SW LANTAU,3.0,131,ON,HKCRP,806238,802735,SUMMER,NONE,S,2016-08-25,2016,8,2016-17,2016,Final_Report_2016_17.pdf,SWL,131.0
29-Aug-16,1,1151,11,NW LANTAU,2.0,128,ON,HKCRP,827160,806509,SUMMER,NONE,P,2016-08-29,2016,8,2016-17,2016,Final_Report_2016_17.pdf,NWL,128.0
6-Sep-16,4,1501,1,SW LANTAU,1.0,83,ON,HKCRP,805225,805465,AUTUMN,NONE,P,2016-09-06,2016,9,2016-17,2016,Final_Report_2016_17.pdf,SWL,83.0
19-Sep-16,1,1044,3,W LANTAU,4.0,457,ON,HKCRP,808556,800956,AUTUMN,NONE,S,2016-09-19,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,457.0
20-Sep-16,1,1038,1,W LANTAU,2.0,66,ON,HKCRP,811799,802056,AUTUMN,NONE,S,2016-09-20,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,66.0
20-Sep-16,2,1045,2,W LANTAU,2.0,71,ON,HKCRP,811378,801942,AUTUMN,NONE,S,2016-09-20,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,71.0
26-Sep-16,1,1024,10,W LANTAU,1.0,91,ON,HKCRP,813281,802678,AUTUMN,NONE,S,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,91.0
26-Sep-16,2,1041,5,W LANTAU,1.0,41,ON,HKCRP,810715,801383,AUTUMN,NONE,S,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,41.0
26-Sep-16,3,1057,9,W LANTAU,2.0,96,ON,HKCRP,808557,800739,AUTUMN,NONE,S,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,96.0
26-Sep-16,4,1114,7,W LANTAU,2.0,161,ON,HKCRP,807748,801119,AUTUMN,NONE,S,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,161.0
26-Sep-16,5,1123,5,W LANTAU,2.0,323,ON,HKCRP,805941,802043,AUTUMN,NONE,S,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,WL,323.0
26-Sep-16,6,1201,5,SW LANTAU,2.0,114,ON,HKCRP,805074,803454,AUTUMN,NONE,P,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,SWL,114.0
26-Sep-16,7,1216,1,SW LANTAU,2.0,163,ON,HKCRP,806436,803436,AUTUMN,NONE,P,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,SWL,163.0
26-Sep-16,8,1341,1,SW LANTAU,2.0,76,ON,HKCRP,807410,809347,AUTUMN,NONE,S,2016-09-26,2016,9,2016-17,2016,Final_Report_2016_17.pdf,SWL,76.0
14-Oct-16,1,1037,3,W LANTAU,2.0,109,ON,HKCRP,812839,802244,AUTUMN,NONE,S,2016-10-14,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,109.0
14-Oct-16,2,1050,3,W LANTAU,2.0,46,ON,HKCRP,810384,800826,AUTUMN,NONE,S,2016-10-14,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,46.0
14-Oct-16,3,1104,2,W LANTAU,2.0,231,ON,HKCRP,808657,800492,AUTUMN,NONE,S,2016-10-14,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,231.0
24-Oct-16,1,1012,1,W LANTAU,2.0,23,ON,HKCRP,814452,803866,AUTUMN,NONE,S,2016-10-24,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,23.0
24-Oct-16,2,1026,3,W LANTAU,2.0,71,ON,HKCRP,810770,801394,AUTUMN,NONE,S,2016-10-24,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,71.0
24-Oct-16,3,1040,3,W LANTAU,2.0,625,ON,HKCRP,808900,800884,AUTUMN,NONE,S,2016-10-24,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,625.0
24-Oct-16,4,1045,2,W LANTAU,3.0,312,ON,HKCRP,807493,801314,AUTUMN,NONE,S,2016-10-24,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,312.0
25-Oct-16,1,1208,2,NW LANTAU,2.0,281,ON,HKCRP,825955,805414,AUTUMN,NONE,P,2016-10-25,2016,10,2016-17,2016,Final_Report_2016_17.pdf,NWL,281.0
25-Oct-16,2,1347,1,W LANTAU,3.0,99,ON,HKCRP,813911,803184,AUTUMN,NONE,S,2016-10-25,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,99.0
25-Oct-16,3,1452,7,W LANTAU,4.0,281,ON,HKCRP,807439,800458,AUTUMN,NONE,P,2016-10-25,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,281.0
25-Oct-16,4,1556,6,W LANTAU,3.0,175,ON,HKCRP,810054,799691,AUTUMN,NONE,S,2016-10-25,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,175.0
25-Oct-16,5,1640,1,W LANTAU,3.0,48,ON,HKCRP,814478,802196,AUTUMN,NONE,P,2016-10-25,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,48.0
26-Oct-16,1,1020,6,W LANTAU,2.0,86,ON,HKCRP,813690,802864,AUTUMN,NONE,S,2016-10-26,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,86.0
26-Oct-16,2,1023,1,W LANTAU,2.0,52,ON,HKCRP,812806,802378,AUTUMN,NONE,S,2016-10-26,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,52.0
26-Oct-16,3,1027,3,W LANTAU,2.0,65,ON,HKCRP,811899,801922,AUTUMN,NONE,S,2016-10-26,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,65.0
26-Oct-16,4,1031,1,W LANTAU,2.0,110,ON,HKCRP,810870,801415,AUTUMN,NONE,S,2016-10-26,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,110.0
26-Oct-16,5,1046,2,W LANTAU,3.0,106,ON,HKCRP,806495,801735,AUTUMN,NONE,S,2016-10-26,2016,10,2016-17,2016,Final_Report_2016_17.pdf,WL,106.0
31-Oct-16,1,1011,2,NW LANTAU,2.0,124,ON,HKCRP,814916,804681,AUTUMN,NONE,P,2016-10-31,2016,10,2016-17,2016,Final_Report_2016_17.pdf,NWL,124.0
9-Nov-16,1,1038,1,W LANTAU,2.0,182,ON,HKCRP,814534,801804,AUTUMN,NONE,P,2016-11-09,2016,11,2016-17,2016,Final_Report_2016_17.pdf,WL,182.0
9-Nov-16,2,1111,1,W LANTAU,3.0,72,ON,HKCRP,810736,801610,AUTUMN,NONE,S,2016-11-09,2016,11,2016-17,2016,Final_Report_2016_17.pdf,WL,72.0
9-Nov-16,3,1132,2,W LANTAU,3.0,218,ON,HKCRP,809036,799462,AUTUMN,NONE,S,2016-11-09,2016,11,2016-17,2016,Final_Report_2016_17.pdf,WL,218.0
9-Nov-16,4,1225,1,SW LANTAU,3.0,ND,OFF,HKCRP,806172,802404,AUTUMN,NONE,,2016-11-09,2016,11,2016-17,2016,Final_Report_2016_17.pdf,SWL,
10-Nov-16,1,1325,2,NW LANTAU,3.0,332,ON,HKCRP,824487,808399,AUTUMN,NONE,P,2016-11-10,2016,11,2016-17,2016,Final_Report_2016_17.pdf,NWL,332.0
11-Nov-16,1,1501,1,SW LANTAU,2.0,129,ON,HKCRP,806183,808035,AUTUMN,NONE,S,2016-11-11,2016,11,2016-17,2016,Final_Report_2016_17.pdf,SWL,129.0
25-Nov-16,1,1143,7,W LANTAU,3.0,ND,OFF,HKCRP,806107,801816,AUTUMN,NONE,,2016-11-25,2016,11,2016-17,2016,Final_Report_2016_17.pdf,WL,
25-Nov-16,2,1216,1,SW LANTAU,2.0,689,ON,HKCRP,807074,805263,AUTUMN,NONE,S,2016-11-25,2016,11,2016-17,2016,Final_Report_2016_17.pdf,SWL,689.0
25-Nov-16,3,1224,2,SW LANTAU,2.0,254,ON,HKCRP,807149,806882,AUTUMN,NONE,S,2016-11-25,2016,11,2016-17,2016,Final_Report_2016_17.pdf,SWL,254.0
2-Dec-16,1,1400,2,SW LANTAU,2.0,437,ON,HKCRP,804551,804515,WINTER,NONE,P,2016-12-02,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,437.0
7-Dec-16,1,1023,2,W LANTAU,3.0,82,ON,HKCRP,813848,801586,WINTER,NONE,S,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,WL,82.0
7-Dec-16,2,1031,4,W LANTAU,3.0,401,ON,HKCRP,813615,801689,WINTER,NONE,P,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,WL,401.0
7-Dec-16,3,1059,3,W LANTAU,3.0,930,ON,HKCRP,811565,802488,WINTER,NONE,S,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,WL,930.0
7-Dec-16,4,1105,2,W LANTAU,3.0,138,ON,HKCRP,811467,801705,WINTER,NONE,P,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,WL,138.0
7-Dec-16,5,1201,2,W LANTAU,3.0,575,ON,HKCRP,805521,801702,WINTER,NONE,P,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,WL,575.0
7-Dec-16,6,1230,2,SW LANTAU,2.0,614,ON,HKCRP,806613,803416,WINTER,NONE,P,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,614.0
7-Dec-16,7,1243,1,SW LANTAU,2.0,140,ON,HKCRP,805816,803383,WINTER,NONE,P,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,140.0
7-Dec-16,8,1344,3,SW LANTAU,2.0,33,ON,HKCRP,807936,806378,WINTER,NONE,S,2016-12-07,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,33.0
9-Dec-16,1,1506,4,SW LANTAU,3.0,ND,OFF,HKCRP,806315,802951,WINTER,NONE,,2016-12-09,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,
13-Dec-16,1,1126,3,SW LANTAU,2.0,146,ON,HKCRP,802657,804583,WINTER,NONE,P,2016-12-13,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,146.0
13-Dec-16,2,1230,2,SW LANTAU,2.0,219,ON,HKCRP,803429,806493,WINTER,NONE,P,2016-12-13,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,219.0
13-Dec-16,3,1308,2,SW LANTAU,3.0,90,ON,HKCRP,800770,807210,WINTER,PAIR,S,2016-12-13,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,90.0
13-Dec-16,4,1336,2,SW LANTAU,3.0,87,ON,HKCRP,803668,808680,WINTER,NONE,S,2016-12-13,2016,12,2016-17,2016,Final_Report_2016_17.pdf,SWL,87.0
3-Jan-17,1,1025,1,W LANTAU,2.0,615,ON,HKCRP,812639,802439,WINTER,NONE,S,2017-01-03,2017,1,2016-17,2016,Final_Report_2016_17.pdf,WL,615.0
3-Jan-17,2,1035,5,W LANTAU,2.0,321,ON,HKCRP,811744,801561,WINTER,NONE,S,2017-01-03,2017,1,2016-17,2016,Final_Report_2016_17.pdf,WL,321.0
3-Jan-17,3,1103,1,W LANTAU,2.0,88,ON,HKCRP,811247,801117,WINTER,NONE,S,2017-01-03,2017,1,2016-17,2016,Final_Report_2016_17.pdf,WL,88.0
3-Jan-17,4,1108,1,W LANTAU,2.0,43,ON,HKCRP,810705,801023,WINTER,NONE,S,2017-01-03,2017,1,2016-17,2016,Final_Report_2016_17.pdf,WL,43.0
3-Jan-17,5,1112,2,W LANTAU,2.0,404,ON,HKCRP,810162,800949,WINTER,NONE,S,2017-01-03,2017,1,2016-17,2016,Final_Report_2016_17.pdf,WL,404.0
