"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Port Shelter","PT3","2016-05-25","1","Surface Water","1.4","0.037","4.9","95","6.3","<1","<1","<0.002","<0.002","<0.002","7.6","0.6","30","2.5","0.39","<0.5","27.9","0.04","0.25","0.25","0.13","1.5","<0.001","<0.5"
"Port Shelter","PT3","2016-05-25","1","Middle Water","1.4","0.03","4","89","5.9","1","2","<0.002","<0.002","<0.002","7.6","1.6","30.1","2.5","0.37","1.5","27.8","0.03","0.31","0.31","0.04","1.1","<0.001","0.6"
"Port Shelter","PT3","2016-05-25","1","Bottom Water","1.2","0.039","2.8","100","6.8","<1","3","<0.002","<0.002","<0.002","7.5","2.7","31.4","2.5","0.55","0.9","26","0.04","0.32","0.32","0.04","1.7","<0.001","<0.5"
"Port Shelter","PT3","2016-07-25","1","Surface Water","1","0.012","3.1","81","5.2","<1","<1","<0.002","<0.002","<0.002","8","2.4","33.2","4","0.53","16","29.1","0.02","0.26","0.26","<0.02","2.3","<0.001","3.2"
"Port Shelter","PT3","2016-07-25","1","Middle Water","1.2","0.008","3.2","77","4.9","<1","<1","0.002","<0.002","<0.002","8","0.5","33.4","4","0.21","19","28.7","0.01","0.42","0.42","0.05","1.5","<0.001","3.9"
"Port Shelter","PT3","2016-07-25","1","Bottom Water","1.8","0.008","4.5","85","5.9","<1","1","<0.002","<0.002","0.003","8","1.6","34.5","4","0.27","21","23.6","0.01","0.6","0.6","0.07","1.8","<0.001","4.5"
"Port Shelter","PT3","2016-09-12","1","Surface Water","0.8","0.025","1.8","90","5.9","4","13","0.02","0.007","<0.002","8.1","1.6","28.6","3","1.1","2","29.1","0.05","0.44","0.47","0.04","3.5","0.002","0.9"
"Port Shelter","PT3","2016-09-12","1","Middle Water","0.5","0.027","2","75","4.9","2","16","0.018","0.008","<0.002","8.1","1.5","29.3","3","1","2.1","29","0.05","0.33","0.36","<0.02","3.3","0.002","1.1"
"Port Shelter","PT3","2016-09-12","1","Bottom Water","0.4","0.054","1.8","72","4.7","2","7","0.011","0.018","0.007","8.1","<0.2","30.5","3","0.98","1","28.6","0.08","0.22","0.25","<0.02","2.6","0.003","0.5"
"Port Shelter","PT3","2016-11-23","1","Surface Water","0.2","0.077","1.4","79","5.6","35","50","0.035","0.014","0.008","7.9","0.3","30.3","3","1.3","10","24.3","0.13","0.28","0.33","<0.02","3.1","0.002","1.3"
"Port Shelter","PT3","2016-11-23","1","Middle Water","0.2","0.053","1.7","80","5.5","<1","3","0.04","0.027","0.01","7.9","1","31.1","3","1.2","10","25.2","0.12","0.2","0.27","<0.02","3.2","0.002","1.5"
"Port Shelter","PT3","2016-11-23","1","Bottom Water","0.2","0.066","1.7","80","5.5","1","4","0.029","0.014","0.008","7.9","1.2","31.4","3","1.1","7.4","25.2","0.11","0.3","0.34","<0.02","3.1","0.002","1.2"
"Port Shelter","PT4","2016-01-22","1","Surface Water","1","0.079","4.4","62","4.9","34","40","0.1","0.01","0.005","7.6","2.4","30.6","3","1.2","2","17.7","0.19","0.31","0.42","<0.02","3.4","<0.001","1"
"Port Shelter","PT4","2016-01-22","1","Bottom Water","0.7","0.052","1.2","87","6.8","29","35","0.1","0.013","0.006","7.6","<0.2","31.2","3","1","4.5","18.3","0.17","0.13","0.24","<0.02","8.6","<0.001","1.5"
"Port Shelter","PT4","2016-03-14","1","Surface Water","1.5","0.089","2.3","72","5.8","6","10","0.025","<0.002","0.005","8.1","0.4","31","3.5","1.5","2.3","16.3","0.12","0.46","0.49","0.03","1.1","0.003","1.3"
"Port Shelter","PT4","2016-03-14","1","Bottom Water","1.7","0.078","4.9","79","6.4","90","120","0.031","0.002","0.004","8.1","0.9","31.2","3.5","1.3","2.5","16.5","0.11","0.43","0.46","0.03","1.2","0.003","0.8"
"Port Shelter","PT4","2016-05-25","1","Surface Water","1.9","0.051","2.1","102","6.8","4","23","0.021","0.003","0.002","7.6","2","29.4","2.5","1.1","2","27.7","0.08","0.18","0.2","0.12","1.7","0.001","1.2"
"Port Shelter","PT4","2016-05-25","1","Bottom Water","1.5","0.048","1.5","94","6.4","2","2","0.006","<0.002","<0.002","7.5","1.3","30.1","2.5","0.53","1.1","27","0.06","0.32","0.33","0.03","0.8","<0.001","0.9"
"Port Shelter","PT4","2016-07-25","1","Surface Water","1.8","<0.005","4.4","97","6.2","<1","8","<0.002","<0.002","<0.002","8.1","1","32.5","3","0.63","18","29.4","<0.01","0.31","0.31","0.03","1.7","<0.001","3.6"
"Port Shelter","PT4","2016-07-25","1","Bottom Water","1.8","0.005","4.6","89","5.7","<1","6","<0.002","0.003","<0.002","8","0.8","33","3","0.73","19","28.7","0.01","0.64","0.65","0.04","1.6","<0.001","4"
"Port Shelter","PT4","2016-09-12","1","Surface Water","1.5","0.02","7.9","98","6.4","7","25","0.049","0.007","<0.002","8.1","2.9","25.9","2","1","4.1","30.2","0.08","0.15","0.21","0.06","5.2","0.002","1.4"
"Port Shelter","PT4","2016-09-12","1","Bottom Water","1.2","0.038","7.3","84","5.4","6","16","0.012","0.015","<0.002","8.1","4.3","29.9","2","0.67","2.8","29","0.07","0.56","0.59","0.02","3.1","0.003","1.1"
"Port Shelter","PT4","2016-11-23","1","Surface Water","0.4","0.13","1.6","79","5.7","1100","3500","0.15","0.011","0.022","7.9","1.1","26.7","2","2.4","7.7","24","0.29","0.25","0.41","0.08","3.3","0.004","1.5"
"Port Shelter","PT4","2016-11-23","1","Bottom Water","0.2","0.083","0.9","75","5.1","34","120","0.041","0.01","0.01","7.9","0.6","30.9","2","1.1","8.2","25.4","0.13","0.29","0.34","<0.02","3.5","0.003","1.3"
"Southern","SM1","2016-01-18","1","Surface Water","0.7","0.031","1.8","90","7","<1","1","0.12","0.014","0.01","7.7","<0.2","31.5","5","0.93","9.6","18.7","0.17","0.22","0.35","<0.02","2.5","<0.001","2.3"
"Southern","SM1","2016-01-18","1","Middle Water","0.7","0.033","1.4","96","7.4","2","2","0.12","0.015","0.013","7.7","<0.2","31.5","5","0.91","6.8","18.7","0.17","0.15","0.29","<0.02","2.4","<0.001","1.5"
"Southern","SM1","2016-01-18","1","Bottom Water","0.7","0.03","0.6","96","7.4","<1","<1","0.097","0.015","0.009","7.7","0.5","31.5","5","0.52","9.6","18.6","0.14","0.15","0.26","<0.02","2.4","<0.001","1.6"
"Southern","SM1","2016-02-29","1","Surface Water","1.6","0.035","12","118","9.5","<1","<1","0.037","<0.002","0.008","7.8","3.6","31.5","5","0.96","0.5","16.6","0.07","0.77","0.81","0.04","2.7","<0.001","<0.5"
"Southern","SM1","2016-02-29","1","Middle Water","0.8","0.027","9.2","115","9.4","<1","<1","0.039","0.003","0.005","7.8","1.3","31.3","5","0.97","0.8","16.1","0.07","0.56","0.6","0.06","3.4","<0.001","<0.5"
"Southern","SM1","2016-02-29","1","Bottom Water","1.2","0.03","1","105","8.5","<1","<1","0.067","0.006","0.006","7.7","<0.2","31.4","5","0.99","0.5","16","0.1","0.46","0.53","0.04","2.8","<0.001","<0.5"
"Southern","SM1","2016-03-07","1","Surface Water","6.5","0.061","25","122","9.7","1","1","0.004","<0.002","0.006","8.5","15","31.4","3","0.76","5","17.7","0.07","0.76","0.77","0.05","0.8","0.004","4.9"
"Southern","SM1","2016-03-07","1","Middle Water","1","0.037","4.7","103","8.2","11","25","0.031","0.002","0.005","8.3","0.3","31.5","3","0.76","1.1","17.4","0.07","0.68","0.71","0.03","0.6","0.002","0.8"
"Southern","SM1","2016-03-07","1","Bottom Water","0.8","0.027","8.1","106","8.5","7","8","0.026","0.003","0.004","8.2","0.8","31.8","3","0.71","8","16.9","0.06","0.59","0.62","0.04","0.7","0.001","1.5"
"Southern","SM1","2016-04-28","1","Surface Water","1.5","0.025","4.6","96","6.8","1","7","0.02","0.004","<0.002","8.2","1.4","31","2.8","0.34","1.1","23.9","0.05","0.68","0.7","0.02","0.7","0.001","0.7"
"Southern","SM1","2016-04-28","1","Middle Water","0.9","0.038","3.8","104","7.6","3","14","0.023","0.006","<0.002","8","1.3","32.6","2.8","0.42","1","21.6","0.07","0.72","0.75","0.02","1","0.001","0.6"
"Southern","SM1","2016-04-28","1","Bottom Water","0.9","0.049","1.9","81","5.9","1","4","0.017","0.005","0.004","8","0.6","33.1","2.8","0.53","2.1","21.1","0.07","0.29","0.31","0.03","1.2","0.002","0.6"
"Southern","SM1","2016-05-19","1","Surface Water","0.7","0.033","1.2","80","5.5","<1","<1","0.006","0.002","0.002","7.7","<0.2","32.7","2.8","0.33","1","24.9","0.04","0.42","0.43","0.04","0.9","<0.001","0.6"
"Southern","SM1","2016-05-19","1","Middle Water","0.8","0.033","1.1","80","5.5","<1","<1","0.005","0.002","0.002","7.7","<0.2","32.7","2.8","0.33","1.1","24.8","0.04","0.24","0.25","<0.02","0.9","<0.001","<0.5"
"Southern","SM1","2016-05-19","1","Bottom Water","0.8","0.041","1","83","5.7","1","3","0.004","0.003","0.002","7.6","<0.2","32.8","2.8","0.33","2.1","24.8","0.05","0.49","0.5","0.03","1.1","<0.001","0.6"
"Southern","SM1","2016-06-02","1","Surface Water","1.8","0.046","8.2","110","7.3","<1","<1","0.17","0.017","<0.002","8.3","2.3","27.2","3.5","0.43","1.4","28.9","0.23","0.08","0.27","0.11","1.4","0.005","<0.5"
"Southern","SM1","2016-06-02","1","Middle Water","1","0.056","4.2","102","6.8","<1","<1","0.023","0.009","<0.002","8","1.4","29.4","3.5","0.5","2.5","27.4","0.09","0.29","0.32","0.02","1.9","0.003","1.2"
"Southern","SM1","2016-06-02","1","Bottom Water","0.6","0.044","2.6","97","6.5","<1","<1","0.012","0.02","0.002","8","1.1","31.9","3.5","0.59","15","26.7","0.08","0.33","0.36","0.03","2.6","0.002","3.6"
"Southern","SM1","2016-07-08","1","Surface Water","2.6","0.061","24","123","8.3","<1","12","0.21","0.008","0.002","7.9","4.5","24.7","2.6","0.13","4.3","28.9","0.28","0.14","0.36","0.12","1.7","0.003","2.2"
"Southern","SM1","2016-07-08","1","Middle Water","1.5","0.061","11","115","7.8","6","36","0.16","0.006","0.004","7.7","4.9","27.3","2.6","0.7","2.8","27.6","0.23","0.14","0.31","0.09","1.1","0.002","1.4"
"Southern","SM1","2016-07-08","1","Bottom Water","0.4","0.033","1.4","106","7.3","6","11","0.11","0.008","0.01","7.5","1.2","26.9","2.6","1.2","1.8","27.2","0.15","0.12","0.24","<0.02","1.1","<0.001","0.8"
"Southern","SM1","2016-08-12","1","Surface Water","2.3","0.026","13","131","8.9","2","5","0.094","0.022","<0.002","8.2","8.8","30","3.2","<0.05","17","26.3","0.14","0.65","0.77","0.03","2.6","0.002","3.8"
"Southern","SM1","2016-08-12","1","Middle Water","0.6","0.047","2.2","117","8","<1","2","0.069","0.033","0.007","7.9","1.7","32.3","3.2","0.77","8.5","24.9","0.15","0.48","0.58","0.02","2.6","0.002","1.8"
"Southern","SM1","2016-08-12","1","Bottom Water","0.4","0.026","1","30","2.1","<1","<1","0.081","0.046","0.02","7.8","1.5","34","3.2","1.8","16","23.5","0.15","0.33","0.46","0.03","5.6","<0.001","2.4"
"Southern","SM1","2016-09-08","1","Surface Water","0.7","0.024","1.7","79","5.3","52","96","0.052","0.016","0.006","8.1","<0.2","31.2","4","0.72","7.6","27.3","0.09","0.36","0.43","0.03","2.4","0.001","1.6"
"Southern","SM1","2016-09-08","1","Middle Water","0.7","0.021","0.9","73","4.9","2","6","0.053","0.018","0.007","8","<0.2","31.9","4","0.73","1.6","27.3","0.09","0.4","0.47","0.02","2.9","0.001","0.7"
"Southern","SM1","2016-09-08","1","Bottom Water","0.6","0.021","0.7","63","4.2","<1","1","0.065","0.019","0.012","8","0.6","32.6","4","1.1","3.4","26.9","0.11","0.43","0.51","0.03","4.1","0.001","0.6"
"Southern","SM1","2016-10-20","1","Surface Water","0.6","0.011","1.1","85","5.7","21","99","0.14","0.021","0.022","8","<0.2","30","2.5","1.5","21","26.9","0.17","0.33","0.49","0.03","5.4","<0.001","5.2"
"Southern","SM1","2016-10-20","1","Middle Water","0.5","0.01","1","72","4.8","12","37","0.14","0.024","0.018","8","<0.2","31.7","2.5","1.4","21","26.5","0.17","0.58","0.74","0.04","7","<0.001","5"
"Southern","SM1","2016-10-20","1","Bottom Water","0.5","0.012","0.7","91","6.1","3","14","0.13","0.023","0.02","8","0.7","31.9","2.5","1.3","33","26.5","0.17","0.38","0.53","0.03","11.4","<0.001","5.6"
"Southern","SM1","2016-11-21","1","Surface Water","<0.1","0.015","0.8","79","5.5","2","4","0.084","0.034","0.014","7.9","<0.2","31.5","2.5","1","4.1","25.1","0.13","0.31","0.43","0.03","4.4","<0.001","0.9"
"Southern","SM1","2016-11-21","1","Middle Water","0.1","0.016","0.9","91","6.3","2","2","0.083","0.034","0.015","7.9","0.9","31.6","2.5","0.98","4.1","25.2","0.13","0.36","0.48","0.03","4.4","<0.001","0.8"
"Southern","SM1","2016-11-21","1","Bottom Water","0.2","0.015","1","90","6.2","1","3","0.082","0.034","0.015","7.9","0.7","31.6","2.5","1","4.1","25.2","0.13","0.33","0.45","<0.02","4.4","<0.001","0.8"
"Southern","SM1","2016-12-19","1","Surface Water","0.5","0.031","3.6","94","7","<1","<1","0.1","0.01","0.011","8.1","1.5","30.5","4","0.85","7.9","20.9","0.14","0.33","0.44","0.03","2.9","0.001","2.1"
"Southern","SM1","2016-12-19","1","Middle Water","0.6","0.028","3.7","97","7.3","<1","<1","0.11","0.01","0.011","8.1","1.6","30.5","4","0.87","15","21","0.15","0.25","0.37","0.04","2.8","0.001","4.5"
"Southern","SM1","2016-12-19","1","Bottom Water","0.4","0.031","3.2","102","7.6","<1","<1","0.1","0.01","0.006","8.1","2.3","30.7","4","0.74","10","21.1","0.14","0.41","0.52","<0.02","3.1","0.001","2.4"
"Southern","SM10","2016-01-08","1","Surface Water","1.2","0.1","3.4","99","7.4","<1","1","0.24","0.029","0.019","7.6","0.6","31.1","3","1.2","2.2","20.6","0.37","0.43","0.7","0.04","2.6","0.001","1"
"Southern","SM10","2016-01-08","1","Bottom Water","1.2","0.098","2.9","103","7.8","<1","2","0.23","0.031","0.021","7.6","0.4","31.2","3","1.2","2","20.3","0.36","0.53","0.79","0.04","2.9","0.001","0.6"
"Southern","SM10","2016-02-25","1","Surface Water","0.5","0.12","2","83","6.8","1","2","0.2","0.016","0.02","7.5","<0.2","30.8","2.5","0.88","1.1","15.5","0.34","0.76","0.98","0.06","3.8","<0.001","0.8"
"Southern","SM10","2016-02-25","1","Bottom Water","0.5","0.13","1.4","95","7.8","2","3","0.2","0.016","0.022","7.5","0.9","30.8","2.5","0.85","1.3","15.5","0.35","0.78","1","0.05","4.6","<0.001","0.7"
"Southern","SM10","2016-03-19","1","Surface Water","2.5","0.2","0.8","95","7.6","2","5","0.13","0.006","0.02","8","0.6","30.9","2","1.1","2","17.3","0.34","0.41","0.55","0.08","0.8","0.005","1.4"
"Southern","SM10","2016-03-19","1","Bottom Water","1.2","0.14","0.7","87","6.9","1","3","0.096","0.006","0.008","7.9","<0.2","31","2","0.99","2.2","17","0.24","0.42","0.52","0.05","1.1","0.003","1"
"Southern","SM10","2016-04-20","1","Surface Water","0.8","0.18","0.3","84","6.4","4","11","0.29","0.031","0.024","7.9","<0.2","28.7","2.4","2.1","3.6","20.7","0.5","0.29","0.61","0.03","2.8","0.004","0.6"
"Southern","SM10","2016-04-20","1","Bottom Water","0.8","0.17","0.8","83","6.3","7","10","0.23","0.025","0.021","7.9","<0.2","29.7","2.4","1.8","11","20.5","0.43","0.31","0.57","0.06","3.9","0.004","2"
"Southern","SM10","2016-05-16","1","Surface Water","1.4","0.048","7.6","85","6","2","4","0.22","0.026","0.028","7.6","2.8","28.6","2","1.1","4.2","24.7","0.29","0.2","0.45","0.07","2","<0.001","1.2"
"Southern","SM10","2016-05-16","1","Bottom Water","0.8","0.097","5.3","86","6.1","7","13","0.16","0.027","0.083","7.5","2.4","29","2","1.8","6.8","24.5","0.28","0.21","0.4","0.12","2.4","0.001","1.9"
"Southern","SM10","2016-06-17","1","Surface Water","1","0.039","35","148","10.2","7","18","0.56","0.079","0.003","8.5","9.2","20.2","2","2","6.1","29","0.68","0.44","1.08","0.13","3.2","0.007","3.6"
"Southern","SM10","2016-06-17","1","Bottom Water","0.9","0.091","5","135","9.3","30","61","0.49","0.068","0.036","8","2.2","20.8","2","3.5","4.8","28.4","0.65","0.37","0.93","0.18","3.9","0.005","2"
"Southern","SM10","2016-07-22","1","Surface Water","4","0.028","33","98","6.5","<1","1","0.11","0.017","<0.002","8.4","4","26.3","1.5","1.5","6.2","28.9","0.16","0.8","0.93","0.18","5.1","0.004","2.9"
"Southern","SM10","2016-07-22","1","Bottom Water","2.2","0.015","41","149","10.2","26","47","0.24","0.027","0.002","8.1","5.2","27.5","1.5","2.3","7.3","26.7","0.28","0.97","1.24","0.17","4.3","0.001","2.6"
"Southern","SM10","2016-08-17","1","Surface Water","1.2","0.074","6.7","69","4.8","3","15","0.22","0.054","0.021","7.9","1.9","29.4","2.5","1.7","2.5","26","0.35","1","1.27","0.07","3.3","0.003","0.7"
"Southern","SM10","2016-08-17","1","Bottom Water","1.1","0.1","3.1","64","4.4","1","12","0.2","0.053","0.028","7.8","2","29.4","2.5","2","5.4","25.8","0.35","0.14","0.39","0.11","4.5","0.003","1"
"Southern","SM10","2016-09-21","1","Surface Water","1.1","0.059","5.6","83","5.4","3","22","0.22","0.038","0.023","8","1.5","29.9","2.5","2.4","6.4","28.8","0.32","0.21","0.47","0.09","7","0.004","1.8"
"Southern","SM10","2016-09-21","1","Bottom Water","1","0.067","4.3","74","4.8","<1","13","0.22","0.039","0.025","8.1","1.9","30","2.5","2.4","9.2","28.6","0.33","0.74","1","0.09","6.4","0.004","1.6"
"Southern","SM10","2016-10-14","1","Surface Water","0.8","0.031","10","108","7.1","<1","1","0.061","0.02","0.008","8.1","2.2","32.2","2.5","0.26","5.3","27.9","0.11","0.44","0.52","0.03","6","0.002","1.7"
"Southern","SM10","2016-10-14","1","Bottom Water","0.4","0.058","6.9","98","6.5","<1","<1","0.049","0.017","0.011","8","1.6","32.3","2.5","0.37","4.7","27.8","0.12","0.82","0.89","0.03","4.6","0.003","1.4"
"Southern","SM10","2016-11-14","1","Surface Water","0.4","0.092","2.1","95","6.5","<1","1","0.082","0.089","0.01","7.7","0.6","31.3","2","0.95","8","26","0.26","0.33","0.5","0.04","14","0.002","1.6"
"Southern","SM10","2016-11-14","1","Bottom Water","0.3","0.088","1.8","75","5.1","1","5","0.088","0.042","0.015","7.7","1.4","31.3","2","0.91","9.4","25.7","0.22","0.3","0.43","0.04","6","0.002","1.8"
"Southern","SM10","2016-12-14","1","Surface Water","1.1","0.038","17","107","7.7","2","2","0.12","0.026","0.003","8.2","4.1","31","2.3","0.4","17","22.7","0.18","0.49","0.64","0.03","3.8","0.002","4.8"
"Southern","SM10","2016-12-14","1","Bottom Water","1.5","0.039","22","101","7.3","4","6","0.087","0.02","0.004","8.2","4.2","31","2.3","0.24","20","22.7","0.15","0.61","0.72","0.03","4","0.002","5.4"
"Southern","SM11","2016-01-08","1","Surface Water","0.8","0.094","4.3","98","7.4","<1","<1","0.23","0.028","0.02","7.6","0.9","31.3","4","1","2.4","20.5","0.35","0.55","0.81","0.04","2.6","0.001","1.2"
"Southern","SM11","2016-01-08","1","Middle Water","1","0.096","3.8","103","7.8","<1","<1","0.22","0.03","0.02","7.6","2.9","31.3","4","0.93","2.3","20.4","0.35","0.72","0.97","0.06","2.8","0.001","0.8"
"Southern","SM11","2016-01-08","1","Bottom Water","1.2","0.1","7","108","8.2","<1","<1","0.22","0.03","0.019","7.6","0.7","31.3","4","0.91","1.9","20.3","0.35","0.44","0.69","0.04","2.7","0.001","0.7"
"Southern","SM11","2016-02-25","1","Surface Water","0.8","0.11","3.3","93","7.7","1","1","0.19","0.017","0.019","7.5","1","30.9","3","0.77","1","15.6","0.32","0.63","0.84","0.05","3.6","<0.001","0.9"
"Southern","SM11","2016-02-25","1","Middle Water","1.4","0.13","2.6","97","8","<1","<1","0.19","0.017","0.02","7.5","1","30.9","3","0.77","3.1","15.6","0.34","0.63","0.84","0.05","3.8","0.001","0.9"
"Southern","SM11","2016-02-25","1","Bottom Water","0.6","0.11","1.5","96","7.9","1","2","0.19","0.016","0.02","7.5","0.5","30.9","3","0.77","0.7","15.5","0.32","0.41","0.62","0.04","3.6","<0.001","0.6"
"Southern","SM11","2016-03-19","1","Surface Water","7.7","0.15","22","98","7.8","10","16","0.083","0.004","0.028","8","15","31","3","0.96","4.8","17.1","0.24","0.63","0.72","0.08","3.1","0.004","3.9"
"Southern","SM11","2016-03-19","1","Middle Water","3","0.11","9.2","91","7.3","6","12","0.08","0.005","0.007","8","8.2","31.1","3","0.97","3.2","16.9","0.2","0.43","0.52","0.04","5","0.003","2.1"
"Southern","SM11","2016-03-19","1","Bottom Water","2.4","0.11","5.8","90","7.2","19","28","0.078","0.004","0.006","8","2.6","31.3","3","0.96","3.4","16.9","0.19","0.34","0.42","0.03","1.8","0.003","2"
"Southern","SM11","2016-04-20","1","Surface Water","0.5","0.19","0.5","84","6.3","12","17","0.3","0.033","0.025","7.9","0.4","28.3","2.2","2.1","3","20.8","0.52","0.22","0.55","0.03","1.8","0.005","1.1"
"Southern","SM11","2016-04-20","1","Middle Water","0.7","0.15","0.4","82","6.2","22","41","0.23","0.027","0.02","7.9","0.3","28.9","2.2","2","11","20.6","0.41","0.21","0.47","0.05","1.8","0.004","2.4"
"Southern","SM11","2016-04-20","1","Bottom Water","0.5","0.12","0.4","82","6.1","73","97","0.17","0.017","0.016","7.9","0.3","30.9","2.2","1.7","16","20.4","0.31","0.3","0.49","0.05","3.4","0.003","2.3"
"Southern","SM11","2016-05-16","1","Surface Water","1.5","0.037","9.7","90","6.4","1","1","0.3","0.033","0.022","7.7","3.2","27.4","3","1.3","4.2","24.6","0.37","0.15","0.48","0.06","1.5","<0.001","1.6"
"Southern","SM11","2016-05-16","1","Middle Water","1.6","0.041","10","94","6.7","34","53","0.18","0.022","0.015","7.7","3.4","28.4","3","0.48","13","24.8","0.24","0.24","0.44","0.13","1.6","<0.001","2.4"
"Southern","SM11","2016-05-16","1","Bottom Water","1.2","0.069","4","86","6","74","110","0.07","0.012","0.007","7.6","1.5","31.2","3","0.68","6.1","24.4","0.15","0.27","0.35","0.02","3.3","0.001","1.6"
"Southern","SM11","2016-06-17","1","Surface Water","3.7","0.053","47","156","10.7","3","13","0.5","0.069","0.002","8.6","11","19.5","2.5","1.3","7.2","29.2","0.62","0.44","1.01","0.2","3","0.012","3.2"
"Southern","SM11","2016-06-17","1","Middle Water","2.2","0.057","34","145","10","6","17","0.55","0.066","0.006","8.4","10","20","2.5","2.1","5.6","28.8","0.67","0.3","0.92","0.21","3.1","0.007","1.4"
"Southern","SM11","2016-06-17","1","Bottom Water","1","0.19","4.4","145","10.1","530","900","0.25","0.038","0.066","7.8","2.1","22","2.5","3.9","4.8","27.8","0.48","0.53","0.82","0.16","3.8","0.006","1.2"
"Southern","SM11","2016-07-22","1","Surface Water","2.3","0.037","31","90","6.2","11","22","0.24","0.025","0.007","8.1","5.6","27.8","1.9","2.2","6.7","26.5","0.3","1.1","1.37","0.23","4.7","0.002","2.3"
"Southern","SM11","2016-07-22","1","Middle Water","1.2","0.047","28","89","6.1","21","35","0.27","0.027","0.012","8","4.8","27.9","1.9","2.5","8.2","26.4","0.34","0.69","0.99","0.13","4.3","0.002","3.3"
"Southern","SM11","2016-07-22","1","Bottom Water","1.5","0.13","7.2","86","6","46","87","0.22","0.018","0.045","7.8","3.6","29.6","1.9","3.6","9.4","25.3","0.37","0.99","1.23","0.07","5.2","0.004","2.6"
"Southern","SM11","2016-08-17","1","Surface Water","1.1","0.094","6.6","75","5.2","<1","20","0.19","0.046","0.023","7.9","2","29.3","2.5","1.9","3.7","26.1","0.33","1.1","1.34","0.07","4.4","0.003","0.7"
"Southern","SM11","2016-08-17","1","Middle Water","1.1","0.092","7.4","66","4.6","5","33","0.18","0.046","0.022","7.9","1.8","29.4","2.5","1.7","3.4","26.1","0.32","0.18","0.41","0.2","4.1","0.003","0.8"
"Southern","SM11","2016-08-17","1","Bottom Water","1.1","0.13","5.5","62","4.3","9","14","0.16","0.046","0.033","7.8","4.2","29.5","2.5","2.1","8","25.9","0.34","0.17","0.38","0.08","6.1","0.004","1.8"
"Southern","SM11","2016-09-21","1","Surface Water","0.9","0.067","3.4","77","5.1","<1","3","0.21","0.039","0.025","8.1","1.2","30.2","2.5","2.2","7","28.4","0.32","0.23","0.48","0.09","6.1","0.004","1.6"
"Southern","SM11","2016-09-21","1","Middle Water","0.8","0.082","2.8","72","4.7","5","12","0.21","0.041","0.027","8.1","2.6","30.2","2.5","2.2","7.5","28.1","0.33","0.88","1.13","0.06","6.1","0.005","1.5"
"Southern","SM11","2016-09-21","1","Bottom Water","0.7","0.083","1.7","74","4.9","4","7","0.19","0.04","0.026","8.1","1","30.5","2.5","2.1","6.3","28","0.31","0.66","0.89","0.07","6.3","0.005","1"
"Southern","SM11","2016-10-14","1","Surface Water","1","0.026","11","111","7.3","<1","<1","0.07","0.024","0.009","8.1","1.3","32.3","2.5","0.28","5.8","27.9","0.12","0.64","0.73","0.04","5.5","0.002","1.7"
"Southern","SM11","2016-10-14","1","Middle Water","0.8","0.028","10","95","6.2","<1","1","0.07","0.025","0.01","8","2.4","32.4","2.5","0.27","5.8","27.8","0.12","0.51","0.61","0.03","5.3","0.002","1.6"
"Southern","SM11","2016-10-14","1","Bottom Water","0.5","0.035","10","91","6","<1","3","0.071","0.023","0.012","8","1.6","32.4","2.5","0.31","13","27.6","0.13","0.24","0.33","0.03","5.3","0.002","4"
"Southern","SM11","2016-11-14","1","Surface Water","0.9","0.071","3.5","80","5.5","<1","1","0.11","0.06","0.015","7.7","1.1","31.1","2.5","1.1","6.2","25.5","0.24","0.35","0.52","0.03","8.3","0.002","1.3"
"Southern","SM11","2016-11-14","1","Middle Water","0.3","0.086","1.9","83","5.7","3","6","0.1","0.065","0.02","7.7","2.2","31.1","2.5","1.1","14","25.5","0.25","0.42","0.59","0.04","5.1","0.002","2"
"Southern","SM11","2016-11-14","1","Bottom Water","0.3","0.089","1.7","84","5.8","1","5","0.095","0.069","0.02","7.7","2.5","31.2","2.5","1.1","19","25","0.25","0.31","0.47","0.05","13.5","0.002","2.6"
"Southern","SM11","2016-12-14","1","Surface Water","1.7","0.03","25","125","9","<1","1","0.029","0.007","0.003","8.2","5.3","31.2","1.8","0.08","11","22.7","0.07","0.45","0.49","0.03","4.2","0.002","2.9"
"Southern","SM11","2016-12-14","1","Middle Water","1.7","0.034","23","122","8.8","<1","<1","0.031","0.007","0.004","8.2","5","31.2","1.8","0.11","21","22.6","0.07","0.67","0.71","0.04","5","0.002","6"
"Southern","SM11","2016-12-14","1","Bottom Water","1.8","0.037","25","136","9.8","1","2","0.029","0.007","<0.002","8.2","5.4","31.2","1.8","0.1","22","22.6","0.07","0.35","0.39","0.03","5.4","0.002","5.8"
