"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM3","2014-06-12","1","Bottom Water","0.9","0.024","1.2","49","3.4","46","92","0.092","0.027","0.012","7.9","0.9","33.4","2","1.1","3.5","23.4","0.14","0.26","0.38","0.03","3.2","<0.001","0.8"
"Southern","SM3","2014-07-30","1","Surface Water","2.2","0.051","12","102","6.7","13","27","0.078","0.01","0.002","8.1","0.7","28.8","3","0.33","2.6","29.3","0.14","0.3","0.39","<0.02","0.9","0.004","1.6"
"Southern","SM3","2014-07-30","1","Middle Water","0.6","0.012","0.6","48","3.3","120","200","0.12","0.03","0.015","7.7","1.6","32.9","3","1.5","2","25.2","0.16","0.13","0.28","<0.02","2","<0.001","0.8"
"Southern","SM3","2014-07-30","1","Bottom Water","0.8","0.018","<0.2","39","2.7","45","82","0.11","0.023","0.014","7.7","0.5","33.5","3","1.6","2.2","24.7","0.15","0.13","0.26","0.03","2","<0.001","1.4"
"Southern","SM3","2014-08-04","1","Surface Water","2.5","0.032","27","129","8.6","5","49","0.22","0.035","<0.002","7.9","2.7","28.3","2.1","1.3","3.4","28.2","0.29","0.21","0.47","<0.02","0.8","0.002","2.8"
"Southern","SM3","2014-08-04","1","Middle Water","0.5","0.006","0.7","39","2.7","44","79","0.091","0.026","0.016","7.7","<0.2","34","2.1","1.6","3.5","24.1","0.12","0.12","0.24","0.02","2.7","<0.001","2.1"
"Southern","SM3","2014-08-04","1","Bottom Water","0.5","0.008","1.5","35","2.4","47","75","0.053","0.026","0.011","7.8","<0.2","34.1","2.1","1.7","4.6","23.9","0.09","0.08","0.16","0.03","3.8","<0.001","1.4"
"Southern","SM3","2014-09-23","1","Surface Water","0.5","0.02","2.9","61","3.9","100","140","0.011","0.024","0.007","7.7","1.5","32.9","3","1","4.8","28.6","0.06","0.1","0.14","<0.02","3.2","<0.001","1"
"Southern","SM3","2014-09-23","1","Middle Water","0.4","0.027","3.9","87","5.6","90","240","0.022","0.024","0.011","7.7","1.6","33.1","3","1.1","6.9","28.5","0.07","0.23","0.28","<0.02","4.4","<0.001","0.9"
"Southern","SM3","2014-09-23","1","Bottom Water","0.6","0.024","2.7","88","5.7","140","390","0.019","0.024","0.011","7.7","2.6","33.1","3","1.1","4.5","28.5","0.07","0.17","0.21","<0.02","6.4","<0.001","0.8"
"Southern","SM3","2014-10-10","1","Surface Water","0.2","0.032","4","89","5.7","250","330","0.023","0.019","0.009","7.8","0.3","33.3","2","0.98","5.9","28.8","0.07","0.3","0.34","0.02","6.2","0.001","0.9"
"Southern","SM3","2014-10-10","1","Middle Water","0.4","0.061","2.2","90","5.8","290","420","0.019","0.02","0.007","7.8","<0.2","33.3","2","0.98","3.8","28.8","0.1","0.29","0.33","0.04","6.4","0.002","<0.5"
"Southern","SM3","2014-10-10","1","Bottom Water","0.2","0.033","2.6","90","5.8","460","750","0.021","0.017","0.011","7.8","<0.2","33.3","2","0.97","6.6","28.8","0.07","0.26","0.3","0.03","6.6","0.001","0.8"
"Southern","SM3","2014-11-17","1","Surface Water","0.5","0.01","5.1","78","5.4","57","95","<0.002","0.002","0.006","8","2.2","32.9","6","0.24","2.8","24.3","0.01","0.18","0.18","0.02","5.7","<0.001","1"
"Southern","SM3","2014-11-17","1","Middle Water","0.4","0.007","6.2","106","7.3","41","64","<0.002","0.003","0.005","8","0.8","33","6","0.26","3.6","24.4","0.01","0.18","0.19","<0.02","4.8","<0.001","1.4"
"Southern","SM3","2014-11-17","1","Bottom Water","0.2","0.011","3.4","105","7.3","48","85","<0.002","0.003","0.005","8.1","2.6","33","6","0.28","4.1","24.3","0.02","0.14","0.15","<0.02","4.6","<0.001","1.3"
"Southern","SM3","2014-12-10","1","Surface Water","0.8","0.025","6.4","93","6.8","27","48","0.018","0.016","0.004","7.9","2.3","32.6","2.8","0.16","2.4","21.3","0.06","0.23","0.26","<0.02","2.7","<0.001","0.7"
"Southern","SM3","2014-12-10","1","Middle Water","0.7","0.02","8.5","100","7.3","39","57","0.036","0.016","0.006","7.9","0.6","32.6","2.8","0.15","4.2","21.2","0.07","0.16","0.21","0.02","3.4","<0.001","1"
"Southern","SM3","2014-12-10","1","Bottom Water","0.8","0.02","9.3","99","7.3","14","250","0.037","0.015","0.006","7.9","<0.2","32.6","2.8","0.18","3.9","21.2","0.07","0.18","0.23","<0.02","4.1","<0.001","0.9"
"Southern","SM4","2014-01-17","1","Surface Water","0.8","0.038","2.5","62","5","110","160","0.083","0.011","0.014","8.2","2.5","32.8","3","1.1","1.8","16.6","0.13","0.18","0.27","0.03","2","0.001","0.6"
"Southern","SM4","2014-01-17","1","Middle Water","0.7","0.055","2.8","90","7.2","320","380","0.084","0.011","0.015","8.2","2.3","32.8","3","1.1","1.9","16.6","0.15","0.21","0.31","0.03","2","0.002","0.6"
"Southern","SM4","2014-01-17","1","Bottom Water","1.1","0.039","2.5","105","8.4","22","44","0.08","0.009","0.014","8.2","2.1","32.8","3","1.1","2.5","16.5","0.13","0.17","0.26","0.02","3.7","0.002","0.7"
"Southern","SM4","2014-02-13","1","Surface Water","0.7","0.022","0.9","73","5.8","55","66","0.02","0.017","0.005","8","0.8","33","4","0.66","1","16.9","0.06","0.15","0.19","<0.02","1","<0.001","<0.5"
"Southern","SM4","2014-02-13","1","Middle Water","0.4","0.021","1.2","82","6.5","47","65","0.019","0.018","0.005","8","<0.2","33.2","4","0.66","1.4","17.1","0.06","0.15","0.19","0.03","0.9","<0.001","0.6"
"Southern","SM4","2014-02-13","1","Bottom Water","0.3","0.027","0.7","99","7.8","36","60","0.012","0.016","0.005","8","0.9","33.4","4","0.67","1.3","17.1","0.06","0.17","0.2","0.02","1","<0.001","<0.5"
"Southern","SM4","2014-03-14","1","Surface Water","0.3","0.072","0.2","96","7.6","30","50","0.11","0.019","0.016","7.9","<0.2","33.2","3","0.83","3.2","16.7","0.2","0.16","0.29","0.03","1.9","0.001","1.1"
"Southern","SM4","2014-03-14","1","Middle Water","0.4","0.069","0.3","99","7.9","46","57","0.1","0.017","0.015","7.9","0.2","33.2","3","0.82","2.1","16.7","0.19","0.15","0.27","0.03","1.4","0.001","0.6"
"Southern","SM4","2014-03-14","1","Bottom Water","0.3","0.069","0.4","99","7.9","29","41","0.1","0.019","0.015","7.9","<0.2","33.2","3","0.82","2","16.7","0.19","0.17","0.29","0.03","1.5","0.001","0.5"
"Southern","SM4","2014-04-09","1","Surface Water","1","0.092","4","71","5.3","1","17","0.09","0.012","0.007","8","0.7","32.1","4","0.64","0.9","20.2","0.19","0.22","0.32","0.03","0.5","0.003","0.7"
"Southern","SM4","2014-04-09","1","Middle Water","0.8","0.074","1.9","108","8.1","11","15","0.061","0.008","0.007","8.1","1.3","32.5","4","0.58","0.9","19.8","0.14","0.23","0.3","0.02","0.6","0.003","0.6"
"Southern","SM4","2014-04-09","1","Bottom Water","0.3","0.061","1.6","105","7.9","5","11","0.047","0.008","0.006","8.1","1.4","32.8","4","0.57","1.3","19.6","0.12","0.22","0.28","0.03","1","0.002","0.6"
"Southern","SM4","2014-05-16","1","Surface Water","0.6","0.21","0.5","84","5.9","1","8","0.3","0.04","0.022","8.1","<0.2","28.6","3","1.9","1.6","24.8","0.55","0.31","0.65","0.03","1.7","0.011","<0.5"
"Southern","SM4","2014-05-16","1","Middle Water","0.7","0.12","1.5","89","6.2","18","24","0.17","0.023","0.014","8.1","0.9","30.4","3","1.2","1.5","24.4","0.31","0.28","0.47","0.04","1.4","0.006","<0.5"
"Southern","SM4","2014-05-16","1","Bottom Water","0.2","0.11","0.3","88","6.2","15","22","0.15","0.02","0.014","8.1","1","31.4","3","1.1","1.7","24.1","0.28","0.39","0.56","0.03","1.5","0.006","<0.5"
"Southern","SM4","2014-06-12","1","Surface Water","1.7","0.037","8.6","95","6.4","13","82","0.15","0.023","0.004","8.2","2.4","29.5","2.3","0.13","2.6","26.9","0.21","0.15","0.32","<0.02","1.4","0.003","1.2"
"Southern","SM4","2014-06-12","1","Middle Water","1.7","0.049","6.3","92","6.3","34","93","0.15","0.023","0.004","8.2","3.8","29.6","2.3","0.14","2.4","26.8","0.22","0.25","0.42","0.02","1.5","0.003","1.1"
"Southern","SM4","2014-06-12","1","Bottom Water","1.3","0.057","5.6","84","5.7","33","120","0.13","0.022","0.007","8.1","2.8","30.1","2.3","0.24","2.9","26.4","0.21","0.35","0.5","0.03","1.8","0.004","0.9"
"Southern","SM4","2014-07-30","1","Surface Water","1.7","0.059","9.6","85","5.6","1","59","0.15","0.024","0.003","8","1.5","28.6","3.4","0.78","2","28.6","0.23","0.24","0.41","<0.02","0.7","0.003","1.5"
"Southern","SM4","2014-07-30","1","Middle Water","1.3","0.06","3.2","97","6.4","12","48","0.18","0.034","0.004","7.9","2.8","29.5","3.4","1.2","2.9","27.9","0.27","0.24","0.45","<0.02","1","0.002","1.8"
"Southern","SM4","2014-07-30","1","Bottom Water","0.9","0.034","2.5","70","4.7","48","86","0.068","0.036","0.005","7.8","0.9","31.7","3.4","1.3","2.4","26.7","0.14","0.18","0.28","0.02","1.7","0.001","1.6"
"Southern","SM4","2014-08-04","1","Surface Water","2.9","0.03","25","109","7.2","4","9","0.12","0.024","<0.002","8.1","3.3","28.9","2.2","0.75","4","28.5","0.17","0.23","0.37","<0.02","1.1","0.002","2.7"
"Southern","SM4","2014-08-04","1","Middle Water","2","0.043","19","138","9.2","80","220","0.18","0.03","0.004","7.9","3.2","29.3","2.2","0.98","2.8","27.9","0.25","0.26","0.47","<0.02","0.7","0.002","2.2"
"Southern","SM4","2014-08-04","1","Bottom Water","1.2","0.032","9.7","38","2.6","17","25","0.15","0.028","0.012","7.7","0.9","33.9","2.2","1.4","5.1","24.3","0.21","0.14","0.32","0.02","2.2","<0.001","1.9"
"Southern","SM4","2014-09-23","1","Surface Water","0.6","0.024","3.1","50","3.2","4","5","0.018","0.025","0.011","7.7","1","33.1","2.5","1.1","7.4","28.4","0.07","0.11","0.15","0.02","3.1","<0.001","0.9"
"Southern","SM4","2014-09-23","1","Middle Water","0.5","0.027","3.1","73","4.7","<1","<1","0.02","0.026","0.012","7.7","0.4","33.1","2.5","1.1","8.4","28.5","0.07","0.18","0.23","<0.02","4.3","<0.001","1.3"
"Southern","SM4","2014-09-23","1","Bottom Water","0.5","0.023","1.4","87","5.6","10","14","0.022","0.024","0.011","7.7","2.6","33.1","2.5","1.1","5.3","28.5","0.07","0.16","0.21","<0.02","4.9","<0.001","1"
"Southern","SM4","2014-10-10","1","Surface Water","0.4","0.05","1.5","87","5.6","13","21","0.042","0.027","0.013","7.7","0.4","33","2.5","1.2","4.5","28.8","0.12","0.21","0.28","0.03","4.7","0.002","<0.5"
"Southern","SM4","2014-10-10","1","Middle Water","0.4","0.045","1.9","89","5.7","22","45","0.04","0.027","0.012","7.8","<0.2","33.1","2.5","1.1","3.9","28.8","0.11","0.24","0.31","0.03","5.3","0.001","<0.5"
"Southern","SM4","2014-10-10","1","Bottom Water","0.4","0.037","<0.2","89","5.7","50","87","0.027","0.023","0.012","7.8","4.1","33.2","2.5","1.1","8.6","28.7","0.09","0.19","0.24","0.03","8.1","0.001","1.2"
"Southern","SM4","2014-11-17","1","Surface Water","0.7","0.01","12","82","5.7","3","4","0.003","0.006","0.005","8.2","0.8","32.9","4","0.09","3.8","24.3","0.02","0.19","0.2","<0.02","5.4","<0.001","1.6"
"Southern","SM4","2014-11-17","1","Middle Water","0.9","0.01","11","122","8.5","2","5","0.01","0.008","0.005","8.2","2.3","33","4","0.09","2.2","24.3","0.03","0.22","0.24","0.02","19.7","<0.001","1.3"
"Southern","SM4","2014-11-17","1","Bottom Water","0.8","0.009","11","122","8.5","4","5","<0.002","0.011","0.005","8.2","2.7","33","4","0.09","2.2","24.3","0.02","0.15","0.16","<0.02","14.2","<0.001","1.6"
"Southern","SM4","2014-12-10","1","Surface Water","0.8","0.078","12","96","7.1","230","290","0.046","0.016","0.005","7.9","<0.2","32.5","3","0.11","2.6","21.4","0.14","0.34","0.4","0.02","1.8","0.002","1.2"
"Southern","SM4","2014-12-10","1","Middle Water","0.8","0.092","12","98","7.2","350","560","0.047","0.017","0.011","7.9","2.3","32.5","3","0.12","3.5","21.4","0.16","0.28","0.34","0.03","2.3","0.003","1"
"Southern","SM4","2014-12-10","1","Bottom Water","1","0.081","11","96","7","430","720","0.043","0.016","0.006","7.9","<0.2","32.5","3","0.12","2.7","21.3","0.14","0.29","0.35","0.02","2.1","0.002","0.7"
"Southern","SM5","2014-01-17","1","Surface Water","0.7","0.023","1.5","79","6.3","<1","1","0.1","0.009","0.014","8.2","1.6","32.8","2.5","1.3","2.7","16.6","0.13","0.16","0.27","0.03","2.7","<0.001","0.8"
"Southern","SM5","2014-01-17","1","Middle Water","0.8","0.032","1.5","89","7.1","<1","<1","0.1","0.011","0.015","8.2","1.3","32.8","2.5","1.3","2.5","16.6","0.14","0.15","0.26","0.03","3.2","0.001","0.8"
"Southern","SM5","2014-01-17","1","Bottom Water","0.5","0.026","1.1","102","8.2","<1","2","0.1","0.01","0.012","8.2","1.8","32.8","2.5","1.3","3.4","16.4","0.14","0.17","0.28","0.02","2.7","0.001","0.8"
"Southern","SM5","2014-02-13","1","Surface Water","0.5","0.02","0.6","86","6.9","<1","<1","0.061","0.016","0.01","8","1","32.9","3","0.67","1.4","16.3","0.1","0.12","0.2","0.02","1.3","<0.001","<0.5"
"Southern","SM5","2014-02-13","1","Middle Water","0.5","0.027","1.3","98","7.7","<1","<1","0.015","0.017","0.005","8","0.3","33.3","3","0.65","1.5","16.8","0.06","0.13","0.16","0.02","1.2","<0.001","<0.5"
"Southern","SM5","2014-02-13","1","Bottom Water","0.5","0.022","1.3","100","7.9","1","1","0.054","0.012","0.007","8","0.2","33.3","3","0.66","1.6","16.8","0.09","0.11","0.18","0.02","1.2","<0.001","0.5"
"Southern","SM5","2014-03-14","1","Surface Water","0.3","0.019","0.2","88","7.1","<1","<1","0.11","0.017","0.013","7.9","<0.2","33.1","3","0.85","4.1","16.6","0.15","0.11","0.24","0.03","2.5","<0.001","0.8"
"Southern","SM5","2014-03-14","1","Middle Water","0.2","0.018","0.5","96","7.6","1","1","0.11","0.019","0.012","7.9","<0.2","33.1","3","0.86","3.8","16.5","0.15","0.09","0.22","0.03","2.4","<0.001","0.8"
"Southern","SM5","2014-03-14","1","Bottom Water","0.2","0.018","0.3","100","8","2","2","0.11","0.019","0.012","7.9","<0.2","33.1","3","0.86","4","16.4","0.15","0.08","0.21","0.03","2.7","<0.001","0.7"
"Southern","SM5","2014-04-09","1","Surface Water","0.4","0.13","1.3","97","7.1","<1","<1","0.14","0.02","0.006","8","0.9","31.7","3.5","0.84","0.8","21.9","0.29","0.27","0.43","0.03","1.1","0.005","<0.5"
"Southern","SM5","2014-04-09","1","Middle Water","1.3","0.098","1.8","84","6.2","<1","<1","0.1","0.015","0.007","8.1","1.7","31.9","3.5","0.74","1.5","21.8","0.21","0.24","0.36","0.03","0.9","0.004","1"
"Southern","SM5","2014-04-09","1","Bottom Water","0.8","0.043","2.4","110","8.3","<1","2","0.032","0.009","0.007","8.1","0.8","32.9","3.5","0.53","0.7","19.9","0.08","0.23","0.27","0.02","1.2","0.002","<0.5"
"Southern","SM5","2014-05-16","1","Surface Water","3.2","0.017","33","128","9","<1","<1","0.54","0.067","0.005","8.5","26","23.5","2","0.62","5.5","26.9","0.62","0.49","1.1","0.04","2.4","0.002","2.8"
"Southern","SM5","2014-05-16","1","Middle Water","2.3","0.085","22","105","7.3","<1","<1","0.51","0.063","0.004","8.2","7.2","27.1","2","1.2","3.6","25.8","0.66","0.53","1.1","0.05","1.7","0.007","2.2"
"Southern","SM5","2014-05-16","1","Bottom Water","0.8","0.1","2.8","95","6.7","<1","<1","0.29","0.038","0.005","8.1","0.9","31","2","1.3","2.6","24.3","0.43","0.44","0.77","0.04","1.8","0.006","1.1"
"Southern","SM5","2014-06-12","1","Surface Water","1.6","0.028","4.4","95","6.3","<1","26","0.11","0.015","0.003","8.2","2.3","29.6","1.5","0.13","4.8","28.1","0.15","0.16","0.29","0.02","2.9","0.002","1.3"
"Southern","SM5","2014-06-12","1","Middle Water","1.6","0.033","5.1","92","6.1","3","25","0.11","0.015","0.003","8.2","2.2","29.8","1.5","0.14","5.8","27.6","0.16","0.27","0.4","0.03","4.3","0.003","1.6"
"Southern","SM5","2014-06-12","1","Bottom Water","1.2","0.044","4.5","69","4.7","6","38","0.1","0.024","0.005","8.1","3.3","30.9","1.5","0.52","8","26.2","0.17","0.24","0.36","0.03","4.4","0.003","1.4"
"Southern","SM5","2014-07-30","1","Surface Water","3","0.04","10","151","9.8","<1","<1","0.055","0.006","0.002","8.2","0.4","27.7","2.5","0.2","2.6","29.9","0.1","0.29","0.35","<0.02","1","0.004","1.8"
"Southern","SM5","2014-07-30","1","Middle Water","3.6","0.051","17","182","11.9","<1","2","0.076","0.007","0.003","8.2","2.4","28.1","2.5","0.35","3.9","29.3","0.13","0.39","0.47","<0.02","0.9","0.004","3"
"Southern","SM5","2014-07-30","1","Bottom Water","1.8","0.033","7.3","85","5.6","6","10","0.15","0.044","0.007","7.8","1.3","30.6","2.5","1.3","2.8","27.7","0.23","0.2","0.39","0.03","0.8","0.001","2"
"Southern","SM5","2014-08-04","1","Surface Water","2.9","0.018","19","124","8.1","<1","1","0.19","0.027","0.003","8.2","1.8","26.4","2.3","0.93","3.6","30.3","0.24","0.28","0.5","<0.02","0.8","0.002","3.2"
"Southern","SM5","2014-08-04","1","Middle Water","0.7","0.033","1.3","181","11.9","1","1","0.085","0.036","0.013","8","0.3","30","2.3","1.5","1.2","28.7","0.15","0.18","0.3","<0.02","0.5","0.002","1.2"
"Southern","SM5","2014-08-04","1","Bottom Water","0.5","0.027","0.6","45","3","<1","5","0.097","0.037","0.016","7.7","0.5","33.3","2.3","1.9","3.8","26.3","0.16","0.12","0.25","0.02","0.9","<0.001","1.7"
"Southern","SM5","2014-09-23","1","Surface Water","0.6","0.013","5.9","65","4.2","<1","2","<0.002","0.028","0.008","7.7","<0.2","33.2","3","1.1","7.5","28.5","0.04","0.09","0.12","0.02","4.5","<0.001","1.2"
"Southern","SM5","2014-09-23","1","Middle Water","0.6","0.019","4.5","78","5","1","1","0.016","0.03","0.01","7.7","<0.2","33.2","3","1.1","12","28.5","0.07","0.26","0.31","<0.02","4.7","<0.001","1.2"
"Southern","SM5","2014-09-23","1","Bottom Water","0.6","0.013","3","74","4.8","<1","1","0.02","0.029","0.011","7.7","1.2","33.2","3","1.1","5.3","28.6","0.06","0.2","0.25","0.02","6","<0.001","0.8"
"Southern","SM5","2014-10-10","1","Surface Water","0.4","0.013","1.9","92","5.9","<1","<1","0.018","0.019","0.01","7.8","0.7","33.4","1.8","1","3.7","29.2","0.05","0.17","0.21","0.03","5.5","<0.001","0.5"
"Southern","SM5","2014-10-10","1","Middle Water","0.3","0.017","<0.2","92","5.9","<1","<1","0.017","0.018","0.008","7.8","3.3","33.4","1.8","1","4.4","28.8","0.05","0.14","0.18","0.02","6","<0.001","<0.5"
"Southern","SM5","2014-10-10","1","Bottom Water","0.3","0.019","3","91","5.8","<1","<1","0.017","0.017","0.009","7.8","0.5","33.4","1.8","1","6.2","28.7","0.05","0.18","0.21","0.03","9.6","<0.001","0.7"
"Southern","SM5","2014-11-17","1","Surface Water","0.3","0.009","3","75","5.2","<1","<1","<0.002","0.002","0.005","8.2","1.7","32.9","3.5","0.38","6.2","24.1","0.01","0.16","0.16","<0.02","4.5","<0.001","1.4"
"Southern","SM5","2014-11-17","1","Middle Water","0.4","0.008","4.5","105","7.3","<1","<1","0.006","0.015","0.006","8.1","1","33","3.5","0.35","5.1","24.2","0.03","0.17","0.19","<0.02","4","<0.001","1"
"Southern","SM5","2014-11-17","1","Bottom Water","0.5","0.007","5.9","103","7.1","<1","<1","<0.002","0.002","0.005","8.1","2","33","3.5","0.34","5.3","24.1","0.01","0.12","0.12","<0.02","4.2","<0.001","1.5"
"Southern","SM5","2014-12-10","1","Surface Water","0.7","0.006","6.1","102","7.5","1","4","0.006","0.003","0.004","8","1.6","32.6","2","0.18","4.9","21.2","0.02","0.22","0.23","0.02","4.6","<0.001","1"
"Southern","SM5","2014-12-10","1","Middle Water","0.5","0.008","7.5","104","7.7","1","3","0.016","0.016","0.005","8","0.4","32.6","2","0.17","5.5","21.3","0.04","0.15","0.18","<0.02","4.5","<0.001","0.9"
"Southern","SM5","2014-12-10","1","Bottom Water","0.6","0.008","8.4","102","7.5","7","10","0.008","0.016","0.003","8","1.2","32.6","2","0.16","5.8","21.2","0.03","0.19","0.21","<0.02","5.5","<0.001","1.3"
"Southern","SM6","2014-01-17","1","Surface Water","0.6","0.027","1","69","5.5","<1","<1","0.11","0.01","0.014","8.2","1.2","32.8","3","1.3","2.4","16.7","0.15","0.13","0.25","0.03","3.4","0.001","0.7"
"Southern","SM6","2014-01-17","1","Middle Water","0.9","0.034","0.9","102","8.2","<1","1","0.11","0.01","0.016","8.2","0.7","32.8","3","1.3","2.5","16.4","0.15","0.17","0.29","0.03","2.7","0.001","0.7"
"Southern","SM6","2014-01-17","1","Bottom Water","1","0.034","1.1","102","8.2","<1","7","0.11","0.01","0.014","8.2","1.2","32.8","3","1.3","3.3","16.3","0.15","0.12","0.24","0.03","3.1","0.001","0.6"
"Southern","SM6","2014-02-13","1","Surface Water","0.6","0.027","0.6","95","7.6","<1","<1","0.023","0.016","0.006","8","1.5","33.3","3","0.61","1.7","16.5","0.07","0.14","0.18","0.02","2.9","<0.001","<0.5"
"Southern","SM6","2014-02-13","1","Middle Water","0.6","0.023","1.5","91","7.2","1","2","0.012","0.018","0.005","8","1.3","33.3","3","0.61","1.8","16.6","0.05","0.21","0.24","0.02","1.6","<0.001","0.5"
"Southern","SM6","2014-02-13","1","Bottom Water","0.6","0.022","1.9","101","8","1","1","0.019","0.017","0.006","8","1","33.3","3","0.59","1.6","16.6","0.06","0.15","0.19","0.02","1.2","<0.001","<0.5"
"Southern","SM6","2014-03-14","1","Surface Water","0.2","0.014","0.4","66","5.3","<1","<1","0.11","0.019","0.013","7.9","0.3","33.1","2.5","0.81","3.9","16.5","0.14","0.18","0.31","0.03","2.8","<0.001","0.7"
"Southern","SM6","2014-03-14","1","Middle Water","0.2","0.015","<0.2","101","8.1","<1","<1","0.11","0.018","0.012","7.9","0.7","33.1","2.5","0.81","3.5","16.4","0.14","0.1","0.23","0.03","2.6","<0.001","0.6"
"Southern","SM6","2014-03-14","1","Bottom Water","<0.1","0.015","<0.2","99","8","<1","<1","0.11","0.018","0.014","7.9","0.8","33.1","2.5","0.82","5.2","16.3","0.14","0.08","0.21","0.03","3.9","<0.001","0.7"
"Southern","SM6","2014-04-09","1","Surface Water","0.6","0.16","1.2","84","6.2","<1","<1","0.17","0.026","0.006","8","1.2","30.9","4.5","0.92","0.7","21.2","0.36","0.28","0.48","0.03","0.5","0.006","<0.5"
"Southern","SM6","2014-04-09","1","Middle Water","0.6","0.054","2.6","84","6.3","1","2","0.044","0.009","0.008","8.1","<0.2","32.8","4.5","0.52","1.3","19.8","0.11","0.27","0.32","0.02","0.9","0.002","0.5"
"Southern","SM6","2014-04-09","1","Bottom Water","0.5","0.035","1","104","7.8","<1","<1","0.009","0.005","0.008","8.1","0.8","33.2","4.5","0.49","2","19.7","0.05","0.17","0.18","<0.02","2","0.001","0.7"
"Southern","SM6","2014-05-16","1","Surface Water","2.5","0.022","32","151","10.7","<1","4","0.64","0.077","0.006","8.4","17","23.1","2","0.85","5.3","26.3","0.74","0.56","1.28","0.05","2.6","0.003","2.9"
"Southern","SM6","2014-05-16","1","Middle Water","1.5","0.11","19","82","5.8","4","5","0.5","0.06","0.004","8.1","7.5","30.2","2","1.3","3.9","24.2","0.67","0.47","1.03","0.05","1.6","0.006","1.6"
"Southern","SM6","2014-05-16","1","Bottom Water","0.4","0.055","2.4","85","5.9","2","3","0.13","0.019","0.007","8.1","<0.2","33.2","2","0.81","3.2","23.8","0.2","0.36","0.51","0.03","6.3","0.003","0.8"
"Southern","SM6","2014-06-12","1","Surface Water","1.7","0.024","5.9","101","6.7","<1","8","0.091","0.011","0.003","8.3","0.4","29.5","2.2","<0.05","1.6","27.8","0.13","0.13","0.23","<0.02","0.8","0.002","1"
"Southern","SM6","2014-06-12","1","Middle Water","1.8","0.026","4.4","105","7","<1","19","0.093","0.012","0.002","8.3","2.5","29.6","2.2","<0.05","1.3","27.6","0.13","0.23","0.34","<0.02","0.9","0.002","0.8"
"Southern","SM6","2014-06-12","1","Bottom Water","1.8","0.047","2.4","84","5.7","4","29","0.098","0.014","0.003","8.2","2.2","29.8","2.2","0.12","12","27","0.16","0.26","0.37","0.03","1.4","0.004","3.5"
"Southern","SM6","2014-07-30","1","Surface Water","2.3","0.061","13","145","9.6","2","11","0.27","0.037","0.006","8","1.1","26.9","3.2","1.6","2.8","29.1","0.37","0.29","0.6","<0.02","0.9","0.003","1.6"
"Southern","SM6","2014-07-30","1","Middle Water","2.3","0.085","18","103","6.9","10","20","0.25","0.053","0.014","7.8","4","28.7","3.2","1.9","3.5","27.7","0.39","0.29","0.59","0.04","1.5","0.003","2.6"
"Southern","SM6","2014-07-30","1","Bottom Water","0.9","0.027","<0.2","24","1.6","<1","<1","0.084","0.061","0.017","7.6","1.1","33.3","3.2","2.2","3","25.8","0.17","0.18","0.33","0.04","1.7","<0.001","1.9"
"Southern","SM6","2014-08-04","1","Surface Water","3.4","0.022","28","129","8.4","<1","2","0.18","0.027","0.002","8.2","1.9","27","2.6","1.1","2.6","30.1","0.23","0.21","0.42","<0.02","0.9","0.002","2.6"
"Southern","SM6","2014-08-04","1","Middle Water","1","0.034","20","130","8.6","<1","3","0.16","0.03","0.004","7.7","5.3","31.3","2.6","1.2","2.3","27.7","0.22","0.27","0.46","<0.02","0.4","0.001","2.2"
"Southern","SM6","2014-08-04","1","Bottom Water","0.6","0.05","2.3","4","0.3","<1","14","0.11","0.029","0.036","7.5","1.8","34","2.6","3.4","2","24.5","0.19","0.14","0.28","0.04","0.8","<0.001","1.6"
"Southern","SM6","2014-09-23","1","Surface Water","0.8","0.036","6.1","66","4.3","<1","<1","0.059","0.046","0.012","7.7","<0.2","32.8","3","1.4","2.6","28.7","0.14","0.19","0.3","0.03","1.9","<0.001","0.8"
"Southern","SM6","2014-09-23","1","Middle Water","0.8","0.017","3.4","74","4.8","<1","<1","0.008","0.01","0.007","7.7","2.9","32.9","3","0.73","2.1","28.4","0.04","0.22","0.24","<0.02","0.9","<0.001","<0.5"
"Southern","SM6","2014-09-23","1","Bottom Water","0.4","0.016","3","95","6.2","1","2","0.015","0.017","0.008","7.7","2.5","33.2","3","0.89","4.3","28.4","0.05","0.21","0.24","<0.02","2","<0.001","0.8"
"Southern","SM6","2014-10-10","1","Surface Water","0.4","0.015","2.2","97","6.2","<1","<1","0.031","0.022","0.006","7.8","0.6","33.2","2.1","1","1.7","29","0.07","0.2","0.25","<0.02","2.9","<0.001","0.5"
