"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Port Shelter","PM2","2012-04-16","1","Surface Water","1.2","0.039","2.4","131","9","4","40","0.006","<0.002","0.002","7.7","0.4","31.2","4","0.41","1","25.2","0.05","0.14","0.15","<0.02","1.9","0.001","0.7"
"Port Shelter","PM2","2012-04-16","1","Middle Water","1","0.043","2.8","128","9.1","1","44","0.013","<0.002","0.002","7.7","0.7","31.1","4","0.7","1.2","23.2","0.06","0.15","0.17","<0.02","1.8","0.001","0.6"
"Port Shelter","PM2","2012-04-16","1","Bottom Water","1.1","0.049","4","107","8.2","<1","1","0.046","0.007","0.003","7.6","1.9","32.2","4","1.3","1.7","19","0.1","0.12","0.17","<0.02","2.5","0.001","0.9"
"Port Shelter","PM2","2012-05-09","1","Surface Water","1.5","0.052","6.3","149","9.8","4","92","0.078","0.009","<0.002","7.9","<0.2","29","2.8","0.06","1.8","28.6","0.14","0.17","0.26","<0.02","2.5","0.002","1.2"
"Port Shelter","PM2","2012-05-09","1","Middle Water","1.2","0.064","3","130","9","<1","7","0.029","0.003","0.004","7.8","0.6","31.4","2.8","0.08","2.6","25.2","0.1","0.15","0.18","<0.02","1.6","0.002","1.5"
"Port Shelter","PM2","2012-05-09","1","Bottom Water","0.2","0.064","6.6","102","7.1","<1","<1","0.02","0.003","0.005","7.6","1.1","32.2","2.8","0.31","1.4","24","0.09","0.16","0.18","<0.02","1.6","0.001","0.7"
"Port Shelter","PM2","2012-06-15","1","Surface Water","0.6","0.059","2.1","119","7.7","22","110","0.003","<0.002","<0.002","7.8","0.7","30.2","2.5","1.4","2","29","0.06","0.17","0.18","0.02","1.9","0.002","1.1"
"Port Shelter","PM2","2012-06-15","1","Middle Water","0.8","0.041","2.8","120","7.8","19","120","0.004","<0.002","<0.002","7.8","0.5","30.3","2.5","1.3","2.4","28.8","0.05","0.12","0.13","<0.02","1.4","0.001","1.6"
"Port Shelter","PM2","2012-06-15","1","Bottom Water","0.3","0.054","2","106","7","2","20","0.013","<0.002","0.005","7.7","0.6","31.3","2.5","0.8","1.7","28","0.07","0.13","0.15","<0.02","1","0.002","0.8"
"Port Shelter","PM2","2012-07-27","1","Surface Water","0.3","0.071","0.7","97","6.8","630","4800","0.15","0.004","0.012","7.6","0.3","24.7","1.8","1.6","3.4","26.7","0.23","0.24","0.39","0.03","4.3","0.002","1"
"Port Shelter","PM2","2012-07-27","1","Middle Water","<0.1","0.071","0.3","91","6.2","150","680","0.049","0.003","0.009","7.6","0.3","29.1","1.8","0.62","1.8","27.1","0.12","0.21","0.26","0.02","1.8","0.002","<0.5"
"Port Shelter","PM2","2012-07-27","1","Bottom Water","<0.1","0.084","<0.2","82","5.5","11","120","0.027","0.004","0.009","7.6","0.5","30.9","1.8","0.46","2","27.1","0.12","0.25","0.28","0.03","1.3","0.002","0.7"
"Port Shelter","PM2","2012-08-23","1","Surface Water","1.2","0.044","1.6","96","6.2","3","18","0.004","<0.002","0.002","8.1","0.5","31.3","3.5","0.23","1.5","29","0.05","0.2","0.21","<0.02","0.7","0.003","1.1"
"Port Shelter","PM2","2012-08-23","1","Middle Water","1","0.045","2","93","6","2","9","0.003","<0.002","0.003","8.1","1.3","31.7","3.5","0.25","1.1","28.4","0.05","0.23","0.24","<0.02","0.4","0.003","1.1"
"Port Shelter","PM2","2012-08-23","1","Bottom Water","0.4","0.066","2","46","3","<1","1","0.016","0.016","0.003","7.9","0.5","32.4","3.5","0.8","1.4","26.8","0.1","0.2","0.23","<0.02","0.9","0.002","0.8"
"Port Shelter","PM2","2012-09-21","1","Surface Water","0.8","0.028","2.5","90","5.9","4","51","0.016","0.007","0.005","8.2","0.6","31.6","3.3","1.2","0.9","28","0.05","0.22","0.24","<0.02","1","0.002","0.7"
"Port Shelter","PM2","2012-09-21","1","Middle Water","0.8","0.032","2.6","91","6","2","24","0.018","0.006","0.005","8.2","0.6","31.6","3.3","1.1","0.6","28","0.06","0.26","0.28","0.03","0.9","0.002","<0.5"
"Port Shelter","PM2","2012-09-21","1","Bottom Water","0.8","0.025","2","87","5.7","<1","9","0.014","0.007","0.005","8.2","0.4","31.6","3.3","1.1","0.7","27.9","0.05","0.25","0.27","0.02","0.8","0.002","<0.5"
"Port Shelter","PM2","2012-10-12","1","Surface Water","0.4","0.027","1.3","81","5.3","6","64","0.016","0.003","0.006","8","0.5","32.3","4","0.48","0.8","27.6","0.05","0.19","0.21","0.03","1.4","0.001","0.6"
"Port Shelter","PM2","2012-10-12","1","Middle Water","0.5","0.027","1","85","5.6","9","130","0.012","0.003","0.006","8","0.3","32.4","4","0.46","0.8","27.5","0.04","0.18","0.2","0.03","0.9","0.001","0.6"
"Port Shelter","PM2","2012-10-12","1","Bottom Water","0.3","0.037","0.2","90","5.9","2","25","0.008","0.006","0.006","8","0.8","32.4","4","0.47","0.7","27.5","0.05","0.18","0.19","0.03","0.7","0.002","<0.5"
"Port Shelter","PM2","2012-11-21","1","Surface Water","0.4","0.044","0.9","85","6","1","140","0.018","0.01","0.006","7.9","<0.2","32.9","2","0.57","2","23.4","0.07","0.21","0.24","0.02","1.6","0.001","0.6"
"Port Shelter","PM2","2012-11-21","1","Middle Water","0.4","0.039","2.5","94","6.6","68","460","0.02","0.01","0.008","7.9","0.9","32.9","2","0.56","1.4","23.4","0.07","0.15","0.18","0.02","1.5","0.001","0.6"
"Port Shelter","PM2","2012-11-21","1","Bottom Water","0.3","0.048","2.7","95","6.7","3","65","0.022","0.01","0.008","7.9","0.6","32.9","2","0.57","2.3","23.4","0.08","0.23","0.26","0.02","1.7","0.001","0.8"
"Port Shelter","PM2","2012-12-10","1","Surface Water","<0.1","0.028","1.6","89","6.7","38","190","0.084","0.021","0.013","7.6","0.4","32.7","2.9","0.99","1.9","20.3","0.13","0.15","0.26","0.1","1.8","0.001","0.8"
"Port Shelter","PM2","2012-12-10","1","Middle Water","<0.1","0.026","1.2","91","6.8","19","120","0.079","0.021","0.013","7.6","0.7","32.7","2.9","0.96","2.3","20.3","0.13","0.14","0.24","0.18","1.9","0.001","1.2"
"Port Shelter","PM2","2012-12-10","1","Bottom Water","<0.1","0.022","1.8","94","7","6","23","0.074","0.023","0.012","7.7","<0.2","32.8","2.9","0.94","2.3","20.4","0.12","0.1","0.2","0.03","1.6","0.001","0.8"
"Port Shelter","PM3","2012-01-30","1","Surface Water","<0.1","0.032","1.1","92","7.6","<1","<1","0.19","0.017","0.017","8","<0.2","31.4","3","1.2","1.8","15.7","0.24","0.13","0.34","0.03","1.5","0.001","0.5"
"Port Shelter","PM3","2012-01-30","1","Middle Water","<0.1","0.033","1","94","7.7","<1","<1","0.19","0.016","0.017","8","0.3","31.4","3","1.2","1.5","15.6","0.24","0.2","0.41","0.03","1.3","0.001","0.5"
"Port Shelter","PM3","2012-01-30","1","Bottom Water","<0.1","0.025","1.1","94","7.7","<1","<1","0.19","0.017","0.017","8","0.3","31.6","3","1.2","2.1","15.6","0.23","0.1","0.31","0.03","1.2","0.001","0.6"
"Port Shelter","PM3","2012-02-17","1","Surface Water","1","0.054","3.4","115","9.3","5","7","0.072","0.004","0.004","8.1","2.5","31.5","4","0.19","1.5","16.3","0.13","0.32","0.4","0.02","0.9","0.002","0.8"
"Port Shelter","PM3","2012-02-17","1","Middle Water","0.8","0.055","2.3","115","9.3","1","1","0.085","0.005","0.006","8.1","2.5","31.6","4","0.22","1.3","16.3","0.15","0.27","0.36","0.02","0.9","0.002","0.6"
"Port Shelter","PM3","2012-02-17","1","Bottom Water","0.4","0.063","3.9","94","7.7","<1","<1","0.16","0.011","0.015","8","1.4","31.7","4","0.86","4.6","15.8","0.23","0.21","0.38","0.03","3.4","0.001","1"
"Port Shelter","PM3","2012-03-05","1","Surface Water","0.6","0.017","1.3","101","8.2","<1","<1","0.19","0.009","0.011","7.6","1.2","31.1","4","0.9","<0.5","16.4","0.22","0.13","0.33","0.02","0.6","0.001","<0.5"
"Port Shelter","PM3","2012-03-05","1","Middle Water","0.2","0.029","0.7","99","8.1","2","3","0.18","0.01","0.015","7.6","1","31.3","4","0.9","1.9","15.7","0.22","0.14","0.33","0.03","0.5","0.001","1"
"Port Shelter","PM3","2012-03-05","1","Bottom Water","0.1","0.034","0.8","89","7.4","<1","<1","0.2","0.013","0.018","7.6","0.6","31.3","4","1.1","1.2","15.5","0.25","0.12","0.33","0.04","0.9","0.001","<0.5"
"Port Shelter","PM3","2012-04-16","1","Surface Water","1.3","0.036","2.7","138","9.5","<1","1","0.006","<0.002","<0.002","7.8","0.5","31.2","4","0.3","0.8","25.1","0.04","0.19","0.2","<0.02","1.8","0.001","0.8"
"Port Shelter","PM3","2012-04-16","1","Middle Water","1","0.042","2.5","121","9","<1","<1","0.014","0.004","0.003","7.7","1.2","31.5","4","0.77","0.7","21","0.06","0.19","0.21","<0.02","1.9","0.001","<0.5"
"Port Shelter","PM3","2012-04-16","1","Bottom Water","0.8","0.053","1.7","85","6.5","<1","<1","0.054","0.012","0.003","7.6","2.3","32.4","4","1.2","1","19","0.12","0.13","0.2","<0.02","2","0.001","0.6"
"Port Shelter","PM3","2012-05-09","1","Surface Water","0.8","0.088","3.7","149","9.8","1","2","0.067","0.007","<0.002","7.9","0.3","29.2","3","<0.05","1.6","28.8","0.16","0.19","0.26","<0.02","6.2","0.004","1.1"
"Port Shelter","PM3","2012-05-09","1","Middle Water","0.6","0.066","2.7","131","9","<1","<1","0.021","<0.002","0.002","7.8","0.4","31.8","3","0.06","1.3","24.8","0.09","0.16","0.18","<0.02","2","0.002","0.9"
"Port Shelter","PM3","2012-05-09","1","Bottom Water","<0.1","0.076","6.1","107","7.5","<1","<1","0.02","0.004","0.005","7.7","1.2","32.4","3","0.34","1","23.9","0.1","0.19","0.21","<0.02","0.9","0.002","<0.5"
"Port Shelter","PM3","2012-06-15","1","Surface Water","0.6","0.033","1.3","121","7.9","<1","1","<0.002","<0.002","0.003","7.8","0.3","30.6","3","0.9","1.2","28.8","0.04","0.12","0.12","0.02","2.6","0.001","0.9"
"Port Shelter","PM3","2012-06-15","1","Middle Water","0.9","0.046","2","122","8","<1","<1","0.004","<0.002","0.004","7.8","<0.2","31","3","0.32","0.7","28.4","0.05","0.13","0.14","0.02","2.1","0.002","0.6"
"Port Shelter","PM3","2012-06-15","1","Bottom Water","0.4","0.086","1.3","80","5.3","1","4","0.024","0.02","0.01","7.7","1","32.4","3","1.2","0.9","26.7","0.13","0.11","0.15","<0.02","0.7","0.002","0.6"
"Port Shelter","PM3","2012-07-27","1","Surface Water","0.1","0.07","0.5","102","7","80","1000","0.1","0.003","0.009","7.7","0.6","27","2","1.2","2.9","26.8","0.17","0.24","0.34","0.02","2.8","0.002","0.9"
"Port Shelter","PM3","2012-07-27","1","Middle Water","<0.1","0.07","<0.2","94","6.3","8","66","0.018","0.002","0.005","7.7","0.5","30.7","2","0.25","1.1","27.3","0.09","0.2","0.22","0.03","1.1","0.002","<0.5"
"Port Shelter","PM3","2012-07-27","1","Bottom Water","<0.1","0.061","<0.2","93","6.3","<1","34","0.022","0.005","0.007","7.6","0.5","31.6","2","0.49","1.9","26.7","0.09","0.18","0.21","0.02","1.7","0.001","0.7"
"Port Shelter","PM3","2012-08-23","1","Surface Water","1.1","0.092","1.3","94","6.1","<1","6","0.003","<0.002","0.004","8.1","1.1","31.4","3.5","0.19","1.4","29","0.1","0.2","0.21","<0.02","0.8","0.007","1.1"
"Port Shelter","PM3","2012-08-23","1","Middle Water","0.8","0.061","2.8","71","4.7","<1","<1","0.005","0.004","0.003","8","0.9","32.2","3.5","0.46","1.2","27.2","0.07","0.23","0.24","<0.02","0.3","0.003","1.2"
"Port Shelter","PM3","2012-08-23","1","Bottom Water","1.2","0.035","1.1","39","2.6","1","2","0.011","<0.002","0.005","7.9","0.3","32.7","3.5","0.41","1.9","26.3","0.05","0.18","0.19","<0.02","0.9","0.001","0.8"
"Port Shelter","PM3","2012-09-21","1","Surface Water","0.6","0.02","1.7","90","5.9","<1","<1","0.008","0.003","0.002","8.2","<0.2","31.6","3.5","0.93","0.6","28","0.03","0.27","0.28","0.03","0.7","0.002","<0.5"
"Port Shelter","PM3","2012-09-21","1","Middle Water","0.7","0.023","1.3","94","6.2","<1","3","0.01","0.004","0.005","8.2","0.5","31.6","3.5","0.96","0.8","27.9","0.04","0.29","0.3","0.02","0.5","0.002","<0.5"
"Port Shelter","PM3","2012-09-21","1","Bottom Water","0.2","0.034","1.3","67","4.4","<1","1","0.021","0.02","0.006","8.1","<0.2","32","3.5","1.1","0.6","28.1","0.08","0.24","0.28","0.02","1.1","0.002","<0.5"
"Port Shelter","PM3","2012-10-12","1","Surface Water","0.3","0.026","0.7","89","5.8","<1","1","0.008","0.003","0.006","8","<0.2","32.4","4","0.39","<0.5","27.5","0.04","0.19","0.2","0.03","0.7","0.001","<0.5"
"Port Shelter","PM3","2012-10-12","1","Middle Water","0.5","0.024","0.8","92","6.1","<1","<1","0.007","0.004","0.006","8","0.4","32.4","4","0.38","0.7","27.5","0.04","0.27","0.28","0.03","0.4","0.001","<0.5"
"Port Shelter","PM3","2012-10-12","1","Bottom Water","0.4","0.042","0.5","88","5.8","<1","<1","0.008","0.006","0.007","8","0.5","32.5","4","0.55","1","27.5","0.06","0.22","0.23","0.03","0.6","0.002","0.7"
"Port Shelter","PM3","2012-11-21","1","Surface Water","0.5","0.054","1.1","91","6.4","<1","<1","0.017","0.013","0.008","7.9","0.8","32.9","2","0.57","1.3","23.4","0.08","0.23","0.26","0.02","1.3","0.002","0.7"
"Port Shelter","PM3","2012-11-21","1","Middle Water","0.4","0.042","2.5","97","6.8","<1","<1","0.016","0.01","0.007","7.9","0.6","32.9","2","0.51","1.5","23.4","0.07","0.18","0.21","0.02","1.2","0.001","0.7"
"Port Shelter","PM3","2012-11-21","1","Bottom Water","0.2","0.047","2.9","94","6.7","1","2","0.019","0.011","0.007","7.9","0.9","33","2","0.57","4.8","23.4","0.08","0.15","0.18","0.02","3.5","0.001","1.4"
"Port Shelter","PM3","2012-12-10","1","Surface Water","<0.1","0.024","1.3","93","6.9","<1","<1","0.072","0.02","0.012","7.7","0.5","32.8","2.6","0.89","2","20.6","0.12","0.19","0.28","0.17","2.2","0.001","0.8"
"Port Shelter","PM3","2012-12-10","1","Middle Water","<0.1","0.023","1.6","96","7.1","3","5","0.073","0.021","0.012","7.7","0.4","32.8","2.6","0.9","3.2","20.6","0.12","0.14","0.23","0.03","2.1","0.001","1.1"
"Port Shelter","PM3","2012-12-10","1","Bottom Water","0.1","0.021","1.1","92","6.8","1","8","0.076","0.024","0.011","7.7","<0.2","32.8","2.6","0.93","4.8","20.5","0.12","0.11","0.21","0.03","4.6","0.001","1.1"
"Port Shelter","PM4","2012-01-30","1","Surface Water","<0.1","0.031","1.5","99","8.1","<1","<1","0.16","0.013","0.013","8","0.4","31.3","3","1.1","1.4","15.8","0.2","0.15","0.32","0.03","1","0.001","0.5"
"Port Shelter","PM4","2012-01-30","1","Middle Water","0.2","0.031","1.8","99","8.1","<1","<1","0.17","0.014","0.014","8","0.4","31.3","3","1.1","0.7","15.8","0.22","0.18","0.36","0.03","0.8","0.001","0.5"
"Port Shelter","PM4","2012-01-30","1","Bottom Water","<0.1","0.028","0.3","99","8.1","<1","<1","0.17","0.014","0.014","8","1.3","31.3","3","1.2","1.2","15.7","0.21","0.11","0.29","0.02","1","0.001","0.6"
"Port Shelter","PM4","2012-02-17","1","Surface Water","0.7","0.042","1.8","108","8.7","6","6","0.068","0.003","0.005","8.1","0.9","31.5","3.5","0.36","0.8","16.3","0.11","0.23","0.3","0.02","1.2","0.001","0.6"
"Port Shelter","PM4","2012-02-17","1","Middle Water","0.9","0.048","1.8","111","9","10","15","0.069","0.003","0.006","8.1","0.6","31.5","3.5","0.4","1.3","16.4","0.12","0.19","0.26","<0.02","1","0.001","0.5"
"Port Shelter","PM4","2012-02-17","1","Bottom Water","1","0.054","2.6","110","8.9","8","10","0.071","0.003","0.006","8.1","0.2","31.5","3.5","0.4","1.2","16.3","0.13","0.22","0.29","<0.02","1","0.002","0.6"
"Port Shelter","PM4","2012-03-05","1","Surface Water","0.7","0.031","1.3","104","8.4","1","2","0.17","0.008","0.009","7.6","1.7","31","4","1.1","0.6","16.9","0.21","0.14","0.32","0.02","0.7","0.001","<0.5"
"Port Shelter","PM4","2012-03-05","1","Middle Water","0.6","0.026","1.1","105","8.4","<1","<1","0.18","0.008","0.011","7.6","1.6","30.9","4","1","0.7","16.9","0.21","0.15","0.34","<0.02","0.7","0.001","0.5"
"Port Shelter","PM4","2012-03-05","1","Bottom Water","0.3","0.029","1","101","8.2","1","2","0.18","0.009","0.013","7.6","1","31.1","4","1","1.7","16.2","0.22","0.14","0.33","0.03","0.7","0.001","1"
"Port Shelter","PM4","2012-04-16","1","Surface Water","0.7","0.047","1","128","8.8","<1","<1","0.008","0.003","0.003","7.7","<0.2","31.4","4","0.56","0.7","25.2","0.06","0.15","0.16","<0.02","1.7","0.001","<0.5"
"Port Shelter","PM4","2012-04-16","1","Middle Water","0.7","0.039","1.3","127","8.7","<1","<1","0.005","0.002","0.003","7.7","<0.2","31.4","4","0.49","0.9","25.3","0.05","0.17","0.18","<0.02","1.7","0.001","0.5"
"Port Shelter","PM4","2012-04-16","1","Bottom Water","1.2","0.051","1.4","130","9.2","<1","<1","0.008","0.003","0.002","7.7","1.4","31.6","4","0.73","3.3","23.6","0.06","0.19","0.2","<0.02","1.9","0.001","1.4"
"Port Shelter","PM4","2012-05-09","1","Surface Water","1.2","0.13","5.2","164","10.8","<1","2","0.035","0.003","<0.002","7.9","<0.2","29.3","2.8","<0.05","3.3","28.4","0.17","0.27","0.31","<0.02","4.1","0.006","1.6"
"Port Shelter","PM4","2012-05-09","1","Middle Water","1","0.075","10","135","9.3","<1","1","0.003","0.002","0.004","7.8","1.5","31.2","2.8","0.26","3.7","25.6","0.08","0.21","0.22","<0.02","3.5","0.002","1.4"
"Port Shelter","PM4","2012-05-09","1","Bottom Water","0.4","0.086","14","104","7.2","1","1","0.014","0.003","0.006","7.7","2.3","32.1","2.8","0.46","4.7","24.5","0.1","0.18","0.2","<0.02","3.6","0.002","1.6"
"Port Shelter","PM4","2012-06-15","1","Surface Water","0.8","0.056","1.2","119","7.8","<1","3","<0.002","0.007","0.002","7.8","0.2","30.5","3","1.1","1.4","28.9","0.07","0.16","0.17","<0.02","2.7","0.002","1"
"Port Shelter","PM4","2012-06-15","1","Middle Water","0.8","0.041","1.5","121","7.9","<1","<1","<0.002","0.002","0.003","7.8","0.4","30.6","3","1.1","1.3","28.8","0.05","0.13","0.13","<0.02","1.1","0.001","0.8"
"Port Shelter","PM4","2012-06-15","1","Bottom Water","0.2","0.057","1.1","120","7.8","<1","3","0.003","<0.002","0.004","7.8","<0.2","31.1","3","0.88","1.6","28.4","0.06","0.09","0.1","<0.02","1.1","0.002","1.1"
"Port Shelter","PM4","2012-07-27","1","Surface Water","<0.1","0.061","0.3","94","6.5","90","1400","0.064","0.003","0.006","7.6","0.4","25.4","2.3","2.4","4.5","26.7","0.13","0.17","0.24","<0.02","4.5","0.001","1.5"
"Port Shelter","PM4","2012-07-27","1","Middle Water","<0.1","0.076","<0.2","90","6.1","44","520","0.026","0.002","0.006","7.6","0.5","29.7","2.3","0.64","1.7","27.1","0.1","0.2","0.23","0.02","1.9","0.002","0.6"
"Port Shelter","PM4","2012-07-27","1","Bottom Water","0.4","0.087","<0.2","86","5.8","4","36","0.019","0.003","0.009","7.6","0.5","30.9","2.3","0.54","2","27.1","0.11","0.35","0.37","0.03","1.3","0.002","0.7"
"Port Shelter","PM4","2012-08-23","1","Surface Water","0.8","0.046","1.3","95","6.1","1","1","0.003","<0.002","0.003","8","<0.2","30.9","3.5","0.21","1.6","29.5","0.05","0.12","0.13","<0.02","0.8","0.003","1"
"Port Shelter","PM4","2012-08-23","1","Middle Water","0.8","0.043","1.3","100","6.5","<1","1","0.002","<0.002","0.002","8.1","0.7","31.9","3.5","0.13","1.6","28.5","0.05","0.19","0.19","<0.02","0.6","0.003","0.9"
"Port Shelter","PM4","2012-08-23","1","Bottom Water","0.5","0.073","3.4","81","5.4","<1","1","0.035","0.016","0.014","8","1.2","32.2","3.5","1","2.3","27.6","0.12","0.18","0.23","<0.02","1","0.004","1"
"Port Shelter","PM4","2012-09-21","1","Surface Water","0.5","0.036","2","80","5.3","3","4","0.016","0.007","0.005","8.2","0.6","31.7","2.4","1.3","1.8","27.9","0.06","0.23","0.25","0.02","1.7","0.003","0.8"
"Port Shelter","PM4","2012-09-21","1","Middle Water","0.5","0.027","2","86","5.7","<1","5","0.014","0.007","0.005","8.2","0.5","31.7","2.4","1.3","1.7","28","0.05","0.23","0.25","0.02","1.4","0.002","0.8"
"Port Shelter","PM4","2012-09-21","1","Bottom Water","0.5","0.035","2.1","86","5.7","1","4","0.017","0.008","0.005","8.2","0.8","31.7","2.4","1.3","1.6","27.9","0.06","0.24","0.27","0.02","1.5","0.003","0.9"
"Port Shelter","PM4","2012-10-12","1","Surface Water","0.3","0.024","1","91","6","<1","1","0.005","0.003","0.006","8.1","<0.2","32.4","4","0.4","1.3","27.6","0.03","0.19","0.2","0.03","0.9","0.001","0.7"
"Port Shelter","PM4","2012-10-12","1","Middle Water","0.2","0.022","0.8","92","6.1","<1","<1","0.007","<0.002","0.006","8.1","0.3","32.4","4","0.41","1","27.6","0.03","0.13","0.14","0.03","0.8","0.001","0.5"
"Port Shelter","PM4","2012-10-12","1","Bottom Water","0.2","0.023","0.3","92","6.1","<1","<1","0.008","<0.002","0.006","8.1","0.2","32.4","4","0.42","1","27.5","0.03","0.16","0.17","0.03","1.1","0.001","0.8"
"Port Shelter","PM4","2012-11-21","1","Surface Water","0.5","0.037","4.8","91","6.4","<1","<1","0.008","<0.002","0.006","7.9","0.9","33","2","0.24","3","23.2","0.05","0.24","0.25","0.02","1.9","0.001","1.4"
"Port Shelter","PM4","2012-11-21","1","Middle Water","0.4","0.049","5.1","98","6.9","1","1","0.008","<0.002","0.006","7.9","1.6","33","2","0.24","4.2","23.1","0.06","0.1","0.11","0.02","2.5","0.001","1.2"
"Port Shelter","PM4","2012-11-21","1","Bottom Water","0.3","0.042","6","97","6.8","1","4","0.009","<0.002","0.006","7.9","0.5","32.9","2","0.25","5.7","23.1","0.05","0.13","0.14","0.02","3.2","0.001","1.5"
"Port Shelter","PM4","2012-12-10","1","Surface Water","0.1","0.024","2.4","95","7.1","4","5","0.058","0.018","0.009","7.7","<0.2","32.8","2.5","0.93","2.4","20.2","0.1","0.14","0.22","0.07","2.1","0.001","0.9"
"Port Shelter","PM4","2012-12-10","1","Middle Water","0.2","0.026","3.2","97","7.2","3","5","0.058","0.019","0.009","7.7","<0.2","32.8","2.5","0.92","2.1","20.2","0.1","0.12","0.2","0.03","1.9","0.001","0.7"
"Port Shelter","PM4","2012-12-10","1","Bottom Water","0.2","0.023","2.4","97","7.3","3","4","0.058","0.018","0.009","7.7","<0.2","32.8","2.5","0.91","1.4","20.2","0.1","0.1","0.18","0.03","2","0.001","0.8"
"Port Shelter","PM6","2012-01-30","1","Surface Water","<0.1","0.042","1.6","94","7.7","<1","<1","0.18","0.014","0.015","7.9","<0.2","31.3","3.2","1.2","1.4","15.8","0.24","0.16","0.35","0.03","1.2","0.001","0.5"
"Port Shelter","PM6","2012-01-30","1","Middle Water","<0.1","0.038","1.2","93","7.7","<1","<1","0.19","0.013","0.017","7.9","0.6","31.3","3.2","1.2","1.9","15.7","0.24","0.19","0.39","0.03","1.1","0.001","0.9"
"Port Shelter","PM6","2012-01-30","1","Bottom Water","<0.1","0.045","0.6","91","7.5","<1","<1","0.19","0.016","0.018","7.9","0.3","31.6","3.2","1.3","2","15.7","0.25","0.15","0.36","0.03","2","0.001","0.5"
"Port Shelter","PM6","2012-02-17","1","Surface Water","1.1","0.083","3.3","115","9.3","23","37","0.092","0.004","0.007","8","2.2","31.4","3.2","0.2","1.4","16.5","0.18","0.31","0.41","0.03","0.9","0.002","0.7"
"Port Shelter","PM6","2012-02-17","1","Middle Water","1","0.055","2.4","112","9","4","4","0.11","0.005","0.008","8","2.1","31.5","3.2","0.33","0.8","16.3","0.17","0.24","0.36","0.02","0.7","0.001","<0.5"
"Port Shelter","PM6","2012-02-17","1","Bottom Water","0.8","0.045","2.8","100","8.1","<1","<1","0.12","0.006","0.009","8","1.8","31.6","3.2","0.41","1.4","16.1","0.17","0.19","0.32","0.03","1.1","0.001","0.7"
"Port Shelter","PM6","2012-03-05","1","Surface Water","0.5","0.032","2.7","123","9.9","4","8","0.22","0.01","0.016","8","1.7","30.8","4","0.95","0.9","16.7","0.26","0.13","0.36","0.02","0.8","0.001","0.6"
"Port Shelter","PM6","2012-03-05","1","Middle Water","0.3","0.018","1.9","122","10","1","1","0.21","0.01","0.014","8","1","31.1","4","0.99","0.7","16","0.24","0.12","0.34","0.03","0.6","0.001","0.5"
"Port Shelter","PM6","2012-03-05","1","Bottom Water","<0.1","0.035","0.9","104","8.6","12","25","0.22","0.012","0.02","8","0.3","31.3","4","1.3","1.3","15.6","0.27","0.13","0.36","0.04","0.9","0.001","<0.5"
"Port Shelter","PM6","2012-04-16","1","Surface Water","1.1","0.049","3.1","149","10.4","<1","2","0.004","0.003","<0.002","7.8","2","30.6","3.5","0.45","1.2","24.8","0.06","0.15","0.16","<0.02","1.7","0.001","0.8"
"Port Shelter","PM6","2012-04-16","1","Middle Water","1.1","0.038","3.9","129","9.4","<1","<1","0.013","<0.002","0.002","7.7","1","31.4","3.5","0.55","0.7","21.8","0.05","0.14","0.16","<0.02","1.7","0.001","0.6"
"Port Shelter","PM6","2012-04-16","1","Bottom Water","0.7","0.058","0.5","74","5.7","1","1","0.076","0.014","0.003","7.5","0.4","32.3","3.5","1.8","1.1","18.8","0.15","0.09","0.18","<0.02","2.2","0.001","0.8"
"Port Shelter","PM6","2012-05-09","1","Surface Water","0.8","0.067","3.7","142","9.6","1","9","0.086","0.007","<0.002","7.9","<0.2","29.3","3.1","0.27","1","27.4","0.16","0.2","0.29","<0.02","1.7","0.003","0.8"
"Port Shelter","PM6","2012-05-09","1","Middle Water","0.5","0.065","3.6","141","9.6","<1","14","0.037","0.004","0.006","7.8","0.6","30","3.1","<0.05","1.2","26.6","0.11","0.2","0.24","<0.02","1.3","0.002","0.9"
"Port Shelter","PM6","2012-05-09","1","Bottom Water","0.3","0.1","5.5","119","8.2","<1","1","0.022","0.002","0.004","7.7","0.8","32","3.1","0.09","1.3","24.6","0.12","0.17","0.19","<0.02","1.2","0.002","0.8"
"Port Shelter","PM6","2012-06-15","1","Surface Water","0.6","0.049","2.2","130","8.5","1","10","0.003","<0.002","0.002","7.8","0.7","30.2","3","0.97","1.3","28.9","0.05","0.15","0.16","<0.02","1.3","0.002","1"
"Port Shelter","PM6","2012-06-15","1","Middle Water","0.3","0.05","1.3","124","8.1","<1","1","0.002","<0.002","0.004","7.8","0.3","31","3","0.27","0.8","28.4","0.05","0.1","0.1","<0.02","0.7","0.002","0.6"
