"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Port Shelter","PM9","2018-11-15","1","Middle Water","<0.1","0.014","<0.2","88","6.1","<1","<1","<0.002","0.01","0.008","7.9","1.3","33.1","2","0.47","11","24.4","0.03","0.35","0.36","<0.02","2.2","<0.001","1.9"
"Port Shelter","PM9","2018-11-15","1","Bottom Water","<0.1","0.012","0.2","92","6.3","<1","1","<0.002","0.01","0.009","7.9","1.5","33.1","2","0.45","10","24.4","0.02","0.15","0.16","<0.02","2.3","<0.001","1.9"
"Port Shelter","PM9","2018-12-14","1","Surface Water","0.3","<0.005","1.9","61","4.6","<1","1","<0.002","0.002","0.008","8","1","33.2","2","0.21","11","19.9","<0.01","0.11","0.11","<0.02","2.3","<0.001","2.6"
"Port Shelter","PM9","2018-12-14","1","Middle Water","0.4","0.008","1.9","52","3.9","<1","<1","<0.002","0.002","0.009","8","0.9","33.4","2","0.2","8.4","20.2","0.01","0.08","0.08","0.02","1.7","<0.001","1.8"
"Port Shelter","PM9","2018-12-14","1","Bottom Water","0.4","<0.005","2.1","67","5","1","2","<0.002","0.003","0.008","8","1.6","33.5","2","0.18","8.5","19.7","0.01","0.07","0.08","<0.02","1.3","<0.001","1.7"
"Port Shelter","PT2","2018-01-19","1","Surface Water","1.3","0.042","2.7","130","10.2","82","170","<0.002","<0.002","0.003","8.2","2","32.2","2","0.88","1.7","17.9","0.05","0.46","0.46","0.03","7.7","0.002","1.3"
"Port Shelter","PT2","2018-03-12","1","Surface Water","1.1","0.011","9.9","96","7.4","2","18","<0.002","<0.002","<0.002","7.8","1.6","32.3","2","0.46","1.8","18.8","0.02","0.12","0.12","<0.02","0.5","<0.001","1.4"
"Port Shelter","PT2","2018-05-17","1","Surface Water","0.8","0.028","1.2","98","6.2","1","2","<0.002","<0.002","<0.002","7.8","0.4","33.3","2","0.42","2.7","29.6","0.03","0.38","0.38","<0.02","1.2","<0.001","0.6"
"Port Shelter","PT2","2018-07-13","1","Surface Water","1","0.037","2.9","75","4.9","130","940","0.057","0.007","0.003","8.1","1.4","28.8","2.5","0.18","2.3","28.9","0.1","0.14","0.2","<0.02","1.3","0.003","0.9"
"Port Shelter","PT2","2018-09-24","1","Surface Water","1.1","0.013","5.1","102","6.5","160","550","<0.002","<0.002","0.005","8.5","2.3","30.3","2","0.22","3.5","29.9","0.02","0.3","0.3","<0.02","1.2","0.002","1.5"
"Port Shelter","PT2","2018-11-15","1","Surface Water","0.4","0.042","1.5","77","5.4","580","1900","0.019","0.003","0.008","7.8","1.4","32.6","2","0.68","8.7","24.2","0.06","0.21","0.23","<0.02","1.7","0.001","1.4"
"Port Shelter","PT3","2018-01-19","1","Surface Water","2.4","0.046","4.6","106","8.2","<1","<1","<0.002","<0.002","0.003","8.3","2.1","32.2","2.5","1","2","18.3","0.05","0.44","0.44","0.03","6.3","0.003","1.5"
"Port Shelter","PT3","2018-01-19","1","Middle Water","1","0.042","1.7","105","8.2","<1","1","<0.002","<0.002","0.003","8.3","1.3","32.3","2.5","1","1.8","18.2","0.05","0.11","0.11","<0.02","6.5","0.002","0.9"
"Port Shelter","PT3","2018-01-19","1","Bottom Water","1","0.029","1.4","103","8.1","<1","<1","<0.002","<0.002","0.003","8.3","1.2","32.4","2.5","1.1","2.2","17.9","0.03","0.18","0.18","0.02","5.7","0.002","1.4"
"Port Shelter","PT3","2018-03-12","1","Surface Water","0.8","0.015","3.6","96","7.4","<1","<1","0.006","0.003","0.002","7.8","1.7","32.3","2.5","0.48","2","18.5","0.02","0.44","0.45","<0.02","0.6","<0.001","1.3"
"Port Shelter","PT3","2018-03-12","1","Middle Water","1","0.011","5.8","112","8.7","<1","1","<0.002","<0.002","<0.002","7.7","1.5","32.3","2.5","0.5","3.2","18.3","0.02","0.49","0.49","<0.02","0.5","<0.001","1.4"
"Port Shelter","PT3","2018-03-12","1","Bottom Water","0.7","0.014","3.6","110","8.6","<1","1","<0.002","<0.002","<0.002","7.8","1.5","32.4","2.5","0.53","2.3","18","0.02","0.09","0.09","<0.02","0.6","<0.001","1.1"
"Port Shelter","PT3","2018-05-17","1","Surface Water","0.7","0.022","1.7","90","5.7","2","2","<0.002","<0.002","<0.002","7.7","0.4","33.1","4","0.37","2.6","29.7","0.03","0.35","0.35","<0.02","0.8","<0.001","0.9"
"Port Shelter","PT3","2018-05-17","1","Middle Water","0.5","0.04","0.9","90","5.7","<1","3","<0.002","<0.002","<0.002","7.7","0.4","33.4","4","0.43","2.4","29.2","0.04","0.27","0.27","<0.02","0.9","0.001","0.8"
"Port Shelter","PT3","2018-05-17","1","Bottom Water","0.6","0.034","1.6","99","6.5","<1","1","<0.002","<0.002","<0.002","7.7","0.5","33.5","4","0.36","3.6","27.7","0.04","0.33","0.33","<0.02","1.4","<0.001","1.1"
"Port Shelter","PT3","2018-07-13","1","Surface Water","1","0.03","2.3","79","5.1","4","96","0.053","0.008","0.003","8.2","1.9","29.3","3","0.1","1.4","29.5","0.09","0.16","0.22","<0.02","0.8","0.003","0.9"
"Port Shelter","PT3","2018-07-13","1","Middle Water","1","0.03","3","78","5","4","8","0.032","0.004","0.006","8.2","1.7","29.3","3","0.07","2","29.7","0.07","0.22","0.26","<0.02","0.8","0.003","1"
"Port Shelter","PT3","2018-07-13","1","Bottom Water","1.1","0.027","3","82","5.3","<1","2","0.013","0.002","0.008","8.2","0.8","30","3","0.09","1.6","29.4","0.04","0.28","0.3","<0.02","0.8","0.003","1.5"
"Port Shelter","PT3","2018-09-24","1","Surface Water","0.5","<0.005","2.8","110","7","<1","<1","<0.002","<0.002","0.005","8.5","1.1","30.5","4","0.29","2.3","30.1","<0.01","0.16","0.16","<0.02","0.4","<0.001","1"
"Port Shelter","PT3","2018-09-24","1","Middle Water","0.6","0.018","1","86","5.5","<1","1","<0.002","<0.002","0.005","8.5","0.9","30.7","4","0.4","2.8","30.1","0.02","0.16","0.16","<0.02","0.5","0.003","1.2"
"Port Shelter","PT3","2018-09-24","1","Bottom Water","0.5","0.02","2.1","90","5.8","<1","<1","<0.002","<0.002","0.007","8.4","1.7","31.1","4","0.58","4.7","29.7","0.02","0.2","0.2","0.02","0.7","0.003","1.6"
"Port Shelter","PT3","2018-11-15","1","Surface Water","0.3","0.044","0.5","83","5.8","1","3","0.004","0.002","0.008","7.8","1.4","32.9","2","0.74","8.4","24.3","0.05","0.24","0.25","0.02","2.4","0.001","1.8"
"Port Shelter","PT3","2018-11-15","1","Middle Water","0.3","0.032","0.4","78","5.4","<1","2","0.003","0.003","0.009","7.8","2","32.9","2","0.73","10","24.3","0.04","0.26","0.27","0.02","2.4","<0.001","1.9"
"Port Shelter","PT3","2018-11-15","1","Bottom Water","0.2","0.036","0.6","79","5.5","<1","3","0.004","0.003","0.009","7.8","1.4","33","2","0.77","10","24.3","0.04","0.25","0.26","0.02","2.3","<0.001","2.4"
"Port Shelter","PT4","2018-01-19","1","Surface Water","3.6","0.082","14","134","10.5","12","53","<0.002","<0.002","0.003","8.3","4.2","32","2.5","0.52","1.4","18.1","0.09","0.37","0.37","0.04","7.9","0.005","1.2"
"Port Shelter","PT4","2018-01-19","1","Bottom Water","2.6","0.059","7.8","132","10.4","11","24","<0.002","<0.002","0.005","8.3","2.9","32.1","2.5","0.74","2.3","17.9","0.06","0.47","0.47","0.04","7.7","0.003","1.6"
"Port Shelter","PT4","2018-03-12","1","Surface Water","1.1","0.041","3.4","110","8.4","2","3","0.02","<0.002","0.005","7.7","2.9","32","2.5","0.75","2.1","19.2","0.06","0.31","0.33","<0.02","0.8","<0.001","1"
"Port Shelter","PT4","2018-03-12","1","Bottom Water","0.7","0.024","4.2","112","8.6","<1","1","0.006","0.005","<0.002","7.7","1.8","32.2","2.5","0.65","2.2","18.5","0.04","0.27","0.28","<0.02","0.6","<0.001","0.9"
"Port Shelter","PT4","2018-05-17","1","Surface Water","0.4","0.048","<0.2","98","6.3","<1","1","<0.002","<0.002","<0.002","7.8","0.3","32.7","4","0.29","1","29.1","0.05","0.59","0.59","<0.02","0.1","0.002","<0.5"
"Port Shelter","PT4","2018-05-17","1","Bottom Water","0.5","0.04","<0.2","97","6.3","1","2","<0.002","<0.002","0.01","7.8","0.4","33","4","0.46","1.4","27.7","0.04","0.38","0.38","0.02","0.1","0.001","<0.5"
"Port Shelter","PT4","2018-07-13","1","Surface Water","1.7","0.037","7.5","84","5.5","80","430","0.061","0.007","0.004","8.2","2.6","27.6","2","0.06","3","29.2","0.11","0.2","0.27","<0.02","2.1","0.004","1.2"
"Port Shelter","PT4","2018-07-13","1","Bottom Water","1.6","0.04","4.8","86","5.6","18","73","0.057","0.007","0.006","8.2","3.1","28.1","2","<0.05","21","29.9","0.1","0.3","0.36","0.03","4.6","0.004","4.3"
"Port Shelter","PT4","2018-09-24","1","Surface Water","1.2","<0.005","4.7","117","7.7","1","6","<0.002","<0.002","0.005","8.4","2","28.4","3","0.19","3","29.4","<0.01","0.21","0.21","<0.02","0.9","<0.001","1.4"
"Port Shelter","PT4","2018-09-24","1","Bottom Water","0.7","0.013","2.1","102","6.6","9","36","<0.002","<0.002","0.005","8.4","1","30.2","3","0.24","3.4","29.7","0.02","0.27","0.27","<0.02","0.7","0.002","1.6"
"Port Shelter","PT4","2018-11-15","1","Surface Water","0.5","0.037","1.7","76","5.2","7","13","<0.002","0.003","0.009","7.8","1.7","32.6","2","0.78","9.6","24.6","0.04","0.29","0.3","0.03","2","0.001","1.7"
"Port Shelter","PT4","2018-11-15","1","Bottom Water","0.7","0.038","0.8","79","5.5","2","9","0.015","<0.002","0.01","7.8","2.6","32.6","2","0.73","8.5","24.7","0.06","0.33","0.35","0.02","1.9","0.001","2"
"Southern","SM1","2018-01-18","1","Surface Water","1.1","0.016","4.1","92","7.2","<1","1","0.098","0.009","0.009","8.2","0.6","32.6","3.3","1.1","1.2","17.5","0.12","0.24","0.35","0.02","7.5","<0.001","0.7"
"Southern","SM1","2018-01-18","1","Middle Water","1","0.01","2.6","102","8.2","1","1","0.15","0.013","0.015","8.2","0.9","32.3","3.3","1.1","1.5","16.8","0.17","0.22","0.38","0.03","5.7","<0.001","0.7"
"Southern","SM1","2018-01-18","1","Bottom Water","0.9","0.018","1.7","102","8.2","3","7","0.15","0.013","0.018","8.2","1.2","32.3","3.3","1.2","1.6","16.7","0.18","0.14","0.3","0.04","8.1","<0.001","0.7"
"Southern","SM1","2018-02-24","1","Surface Water","0.3","0.022","0.5","96","7.8","<1","<1","0.077","0.016","0.004","7.7","<0.2","32.5","2.5","0.65","5.6","16","0.12","0.16","0.25","<0.02","0.5","<0.001","0.9"
"Southern","SM1","2018-02-24","1","Middle Water","<0.1","0.025","0.6","98","7.9","<1","<1","0.095","0.015","0.012","7.7","<0.2","32.5","2.5","0.63","6.5","15.9","0.14","0.91","1.02","0.02","0.1","<0.001","0.9"
"Southern","SM1","2018-02-24","1","Bottom Water","0.1","0.026","0.7","98","7.9","<1","<1","0.088","0.015","0.011","7.7","0.5","32.6","2.5","0.62","7","16","0.13","0.18","0.28","<0.02","0.2","<0.001","1"
"Southern","SM1","2018-03-05","1","Surface Water","0.3","0.085","1.8","90","7","1","15","0.12","0.016","0.017","7.6","0.4","32.3","2.5","0.61","0.7","18","0.22","0.46","0.6","0.03","0.1","<0.001","0.7"
"Southern","SM1","2018-03-05","1","Middle Water","0.2","0.056","3.2","95","7.5","62","93","0.098","0.014","0.007","7.6","<0.2","32.3","2.5","0.53","2","17.4","0.17","0.45","0.56","0.03","0.1","<0.001","1.2"
"Southern","SM1","2018-03-05","1","Bottom Water","0.3","0.059","3.4","98","7.7","81","110","0.12","0.015","0.009","7.6","<0.2","32.4","2.5","0.56","1.7","17.5","0.19","0.78","0.92","0.03","0.1","<0.001","0.9"
"Southern","SM1","2018-04-23","1","Surface Water","0.6","0.043","1","92","6.5","<1","<1","0.028","<0.002","0.011","8.2","0.9","33.7","4","0.33","7.1","23.5","0.07","0.24","0.27","<0.02","1","0.002","2.4"
"Southern","SM1","2018-04-23","1","Middle Water","0.5","0.029","1.8","95","6.7","<1","<1","0.003","<0.002","<0.002","8.2","1.1","33.9","4","0.3","5.4","23","0.03","0.22","0.23","<0.02","1.2","0.002","0.9"
"Southern","SM1","2018-04-23","1","Bottom Water","0.5","0.026","2","94","6.6","1","1","0.004","<0.002","0.01","8.2","0.9","33.9","4","0.31","8.6","22.9","0.03","0.28","0.29","<0.02","1.1","0.001","0.7"
"Southern","SM1","2018-05-16","1","Surface Water","1.1","0.032","2.1","87","5.9","<1","<1","0.29","0.023","<0.002","8","1.2","28.9","4","0.37","1.5","27.1","0.35","0.12","0.43","<0.02","2","0.001","1"
"Southern","SM1","2018-05-16","1","Middle Water","0.8","0.035","1.9","100","6.8","2","7","0.06","0.006","<0.002","7.8","1.3","33.5","4","0.31","2.5","25.1","0.1","0.31","0.38","<0.02","1.1","<0.001","0.6"
"Southern","SM1","2018-05-16","1","Bottom Water","0.6","0.031","1.2","86","5.9","3","5","0.007","0.002","0.004","7.8","1.2","33.9","4","0.34","4.5","24.6","0.04","0.14","0.15","<0.02","2.6","<0.001","0.7"
"Southern","SM1","2018-06-21","1","Surface Water","1.3","0.024","11","96","6.3","<1","<1","0.13","0.049","0.002","8.2","1.6","29.5","2.8","0.34","2.2","29.2","0.2","0.18","0.36","<0.02","1.2","0.002","1.1"
"Southern","SM1","2018-06-21","1","Middle Water","0.8","0.027","9.1","89","5.8","1","1","0.11","0.034","0.006","8.2","2.3","29.9","2.8","0.46","1.7","28.7","0.17","0.48","0.62","<0.02","1.2","0.002","0.7"
"Southern","SM1","2018-06-21","1","Bottom Water","0.7","0.026","8.5","79","5.2","<1","<1","0.088","0.029","0.005","8.1","1.4","32.2","2.8","0.55","2.5","28.2","0.14","0.76","0.88","<0.02","1.9","0.002","0.8"
"Southern","SM1","2018-07-16","1","Surface Water","0.2","0.027","1","76","5","<1","<1","0.006","0.004","0.009","8.2","<0.2","32.2","2.5","0.35","5.2","27.8","0.04","0.39","0.4","<0.02","3.2","0.002","1"
"Southern","SM1","2018-07-16","1","Middle Water","<0.1","0.015","0.5","80","5.3","<1","<1","0.002","0.004","0.009","8.2","0.5","32.2","2.5","0.35","6","27.8","0.02","0.66","0.67","<0.02","3.3","0.001","1.1"
"Southern","SM1","2018-07-16","1","Bottom Water","0.1","0.019","<0.2","86","5.7","<1","1","<0.002","0.004","0.012","8.2","0.6","32.4","2.5","0.34","7","27.9","0.03","0.3","0.31","<0.02","3.9","0.001","1"
"Southern","SM1","2018-08-23","1","Surface Water","0.7","0.009","4.3","96","6.3","<1","<1","0.053","0.014","0.005","8.2","1.8","30.1","4","0.24","4.9","28.7","0.08","0.12","0.19","<0.02","1.1","<0.001","1.5"
"Southern","SM1","2018-08-23","1","Middle Water","0.6","0.011","6.1","80","5.2","<1","<1","0.04","0.016","0.008","8.1","2.9","32.8","4","0.69","8.2","27.9","0.07","0.09","0.15","<0.02","0.6","<0.001","2.1"
"Southern","SM1","2018-08-23","1","Bottom Water","0.3","0.006","3.3","49","3.4","1","1","0.015","0.011","0.007","7.9","2.4","34.2","4","0.74","14","23.3","0.03","0.1","0.13","0.02","3.5","<0.001","2.9"
"Southern","SM1","2018-09-14","1","Surface Water","0.7","0.021","1.2","84","5.6","<1","<1","0.032","0.009","0.006","8.3","0.6","31.4","3.5","0.23","6.6","27.4","0.06","0.16","0.2","<0.02","0.8","0.002","1.6"
"Southern","SM1","2018-09-14","1","Middle Water","0.8","0.011","1.3","78","5.2","<1","<1","0.019","0.007","0.006","8.3","0.7","31.7","3.5","0.21","4.7","27.2","0.04","0.14","0.17","<0.02","0.7","0.001","1.8"
"Southern","SM1","2018-09-14","1","Bottom Water","0.5","0.02","0.9","93","6.2","<1","<1","0.005","0.013","0.007","8.3","0.8","32","3.5","0.2","7.8","27.1","0.04","0.36","0.38","<0.02","0.7","0.002","2.3"
"Southern","SM1","2018-10-25","1","Surface Water","0.2","0.02","0.9","81","5.5","<1","<1","0.006","0.013","0.008","8","0.7","32.9","4","0.63","1.3","25.9","0.04","0.33","0.35","<0.02","0.7","<0.001","0.6"
"Southern","SM1","2018-10-25","1","Middle Water","0.2","0.014","1.3","95","6.4","<1","<1","0.008","0.014","0.01","8","0.2","32.9","4","0.65","1.4","25.9","0.04","0.33","0.35","<0.02","0.7","<0.001","<0.5"
"Southern","SM1","2018-10-25","1","Bottom Water","0.2","0.01","1.2","93","6.3","2","3","0.009","0.02","0.012","8","0.8","33","4","0.64","1.8","25.8","0.04","0.27","0.3","<0.02","1.2","<0.001","0.6"
"Southern","SM1","2018-11-14","1","Surface Water","0.2","0.009","<0.2","69","4.8","1","2","0.002","0.02","0.011","7.9","1.1","33.1","3","0.45","7.6","24.4","0.03","0.29","0.31","0.02","2","<0.001","1.4"
"Southern","SM1","2018-11-14","1","Middle Water","<0.1","0.01","<0.2","90","6.2","<1","<1","<0.002","0.008","0.008","7.9","1.6","33.2","3","0.41","8.7","24.5","0.02","0.2","0.21","0.03","2.3","<0.001","1.5"
"Southern","SM1","2018-11-14","1","Bottom Water","0.1","<0.005","0.5","91","6.3","1","1","0.004","0.02","0.008","7.9","0.8","33.2","3","0.43","9.4","24.5","0.03","0.15","0.17","0.03","2","<0.001","1.5"
"Southern","SM1","2018-12-12","1","Surface Water","0.2","0.016","1.7","59","4.3","<1","<1","<0.002","0.005","0.008","8","0.7","33.5","3","0.26","12","21.4","0.02","0.11","0.12","<0.02","2.5","<0.001","1.8"
"Southern","SM1","2018-12-12","1","Middle Water","0.4","<0.005","1.8","55","4","1","1","<0.002","<0.002","0.007","8","0.6","33.3","3","0.27","9.9","22","<0.01","0.13","0.13","<0.02","2.7","<0.001","1.2"
"Southern","SM1","2018-12-12","1","Bottom Water","0.2","0.011","1.4","71","5.1","2","2","<0.002","0.005","0.008","8","1","33.5","3","0.25","11","22.1","0.02","0.1","0.11","<0.02","2.4","<0.001","1.8"
"Southern","SM10","2018-01-15","1","Surface Water","1.3","0.013","6.3","103","8.2","<1","<1","0.19","0.014","0.014","8.2","2.2","32.2","2.5","0.81","8.7","16.9","0.22","0.54","0.74","0.03","8.5","<0.001","1.8"
"Southern","SM10","2018-01-15","1","Bottom Water","1.1","0.011","8.5","94","7.6","8","12","0.19","0.015","0.015","8.2","1.5","32.3","2.5","0.87","10","16.5","0.22","0.2","0.41","0.03","8.8","<0.001","2.3"
"Southern","SM10","2018-02-21","1","Surface Water","0.5","0.14","2.1","94","7.5","41","53","0.17","0.018","0.017","7.6","0.9","31.7","2.2","0.55","9.7","16.8","0.33","0.49","0.68","0.03","1","0.001","1.4"
"Southern","SM10","2018-02-21","1","Bottom Water","0.8","0.13","1.8","94","7.5","43","61","0.16","0.015","0.017","7.6","1.3","31.8","2.2","0.56","11","16.9","0.31","0.48","0.66","0.03","1","0.001","1.9"
"Southern","SM10","2018-03-21","1","Surface Water","0.5","0.14","0.5","81","6.2","34","55","0.22","0.008","0.014","7.6","0.5","31.1","2","0.66","4.6","19.2","0.37","0.45","0.68","0.02","2.3","0.002","0.8"
"Southern","SM10","2018-03-21","1","Bottom Water","0.7","0.15","0.5","86","6.6","80","160","0.2","0.007","0.014","7.6","0.5","31.2","2","0.56","5.4","19.1","0.36","0.31","0.52","0.03","2.4","0.002","1"
"Southern","SM10","2018-04-19","1","Surface Water","0.3","0.13","0.6","78","5.5","<1","3","0.18","0.007","0.02","8.1","0.3","32","2.5","0.83","10","23.1","0.32","0.49","0.68","0.03","3.2","0.006","1.9"
"Southern","SM10","2018-04-19","1","Bottom Water","0.3","0.12","1","81","5.8","1","4","0.16","0.004","0.019","8.1","0.4","32.1","2.5","0.83","10","23","0.28","0.64","0.8","0.03","3.7","0.005","2"
"Southern","SM10","2018-05-04","1","Surface Water","1.4","0.078","13","89","6.2","49","74","0.28","0.014","0.011","8.2","2.4","30.5","2.5","0.32","5.9","25.2","0.37","0.42","0.71","0.02","3.9","0.005","1"
"Southern","SM10","2018-05-04","1","Bottom Water","1.6","0.07","14","103","7.1","35","54","0.25","0.011","0.011","8.2","2.6","30.5","2.5","0.27","11","25.3","0.33","0.77","1.03","0.03","4.2","0.005","2"
"Southern","SM10","2018-06-22","1","Surface Water","1.1","0.066","15","84","5.7","88","110","0.45","0.11","0.013","8","4.2","24.4","2","1.8","9.6","28.5","0.63","0.57","1.13","0.03","7.1","0.004","1.9"
"Southern","SM10","2018-06-22","1","Bottom Water","0.9","0.1","8.1","72","4.8","48","75","0.34","0.097","0.02","8","4.1","25.3","2","1.8","20","29","0.54","0.3","0.74","0.04","8.3","0.006","8.1"
"Southern","SM10","2018-07-26","1","Surface Water","2.1","0.025","15","138","9","1","2","0.24","0.034","0.007","8.4","6.3","25.9","2.5","0.18","3.9","30.3","0.3","0.25","0.52","<0.02","1.5","0.003","1.7"
"Southern","SM10","2018-07-26","1","Bottom Water","1.5","0.024","21","128","8.4","4","6","0.19","0.023","0.007","8.2","6.9","27.3","2.5","0.22","12","29.4","0.24","0.22","0.43","<0.02","5.2","0.002","2.6"
"Southern","SM10","2018-08-13","1","Surface Water","0.4","0.12","1.4","61","4.1","15","45","0.28","0.068","0.03","7.9","<0.2","27.7","2","3.1","12","28.2","0.47","0.37","0.72","0.04","4.1","0.005","3.6"
"Southern","SM10","2018-08-13","1","Bottom Water","0.4","0.13","0.6","63","4.2","9","27","0.27","0.07","0.027","7.9","0.6","27.7","2","2.8","13","28.2","0.47","0.6","0.94","0.04","3.8","0.005","2.5"
"Southern","SM10","2018-09-13","1","Surface Water","0.5","0.068","2.8","75","5.1","5","17","0.35","0.053","0.018","8.1","2","29.2","1.7","2.1","19","26.5","0.47","0.15","0.55","0.04","6.9","0.004","3.6"
"Southern","SM10","2018-09-13","1","Bottom Water","0.7","0.061","3.3","61","4.2","9","27","0.35","0.052","0.015","8.1","2","29.3","1.7","2","24","26.5","0.46","0.26","0.66","0.05","7","0.003","4.4"
"Southern","SM10","2018-10-22","1","Surface Water","1","0.07","5.7","82","5.5","<1","<1","0.13","0.055","0.02","8","1.5","31.8","2","1.3","8.1","26.5","0.26","0.2","0.39","0.03","2.3","0.003","2.3"
"Southern","SM10","2018-10-22","1","Bottom Water","1","0.024","7.8","94","6.4","4","5","0.1","0.04","0.014","8","2.3","31.9","2","1.5","11","26.1","0.16","0.26","0.4","0.02","3.5","0.001","2.6"
"Southern","SM10","2018-11-22","1","Surface Water","0.7","0.085","1.6","74","5.2","1","4","0.12","0.081","0.026","7.8","0.9","31.6","2","0.98","11","23.7","0.29","0.31","0.51","0.07","5.7","0.002","1.4"
"Southern","SM10","2018-11-22","1","Bottom Water","0.8","0.078","1.2","78","5.4","2","3","0.12","0.082","0.026","7.8","1.5","32.1","2","1","11","24.1","0.28","0.27","0.47","0.04","5.8","0.002","1.3"
"Southern","SM10","2018-12-10","1","Surface Water","0.3","0.048","2.8","76","5.6","5","12","0.18","0.067","0.022","7.8","0.3","32","1","1.5","8.9","20.4","0.3","0.37","0.62","0.04","5.1","0.001","1.3"
"Southern","SM10","2018-12-10","1","Bottom Water","0.2","0.057","1.5","70","5.2","3","8","0.18","0.069","0.026","7.8","0.6","31.9","1","1.4","11","21.1","0.31","0.32","0.57","0.04","4.7","0.001","1.7"
"Southern","SM11","2018-01-15","1","Surface Water","0.9","0.024","6.8","103","8.3","<1","<1","0.2","0.015","0.015","8.2","2.4","32.2","2.5","0.83","10","16.6","0.24","0.31","0.53","0.03","9.6","<0.001","2"
"Southern","SM11","2018-01-15","1","Middle Water","0.8","0.019","5.8","93","7.5","<1","1","0.19","0.015","0.018","8.2","1.6","32.3","2.5","0.86","10","16.3","0.22","0.2","0.41","0.03","9.9","<0.001","1.7"
"Southern","SM11","2018-01-15","1","Bottom Water","0.6","0.016","6.5","106","8.5","<1","<1","0.19","0.017","0.017","8.2","1.5","32.2","2.5","0.9","13","16.3","0.22","0.23","0.44","0.04","9.7","<0.001","2.1"
"Southern","SM11","2018-02-21","1","Surface Water","0.7","0.12","1.5","92","7.3","3","5","0.11","0.014","0.02","7.6","1.5","32.3","2.1","0.63","12","17.2","0.24","0.6","0.72","0.03","3.5","0.001","2.2"
"Southern","SM11","2018-02-21","1","Middle Water","0.6","0.12","1.5","92","7.3","3","5","0.11","0.011","0.02","7.6","1.2","32.3","2.1","0.64","13","17.2","0.24","0.4","0.52","0.03","2.6","0.001","2.8"
"Southern","SM11","2018-02-21","1","Bottom Water","0.8","0.12","1.1","92","7.3","8","11","0.11","0.011","0.02","7.6","0.9","32.3","2.1","0.65","12","17.2","0.24","0.31","0.43","0.03","2.8","0.001","2.7"
"Southern","SM11","2018-03-21","1","Surface Water","0.7","0.12","0.6","87","6.6","1","2","0.18","0.005","0.019","7.6","1.3","31.5","2","0.68","7.3","19.5","0.31","0.4","0.59","0.02","4.2","0.001","1.3"
"Southern","SM11","2018-03-21","1","Middle Water","0.7","0.12","0.4","87","6.7","2","2","0.18","0.003","0.011","7.6","1.2","31.4","2","0.71","9.2","19.4","0.3","0.23","0.41","0.02","4.1","0.001","1.7"
"Southern","SM11","2018-03-21","1","Bottom Water","0.6","0.12","0.5","88","6.7","1","5","0.19","0.002","0.016","7.6","1.1","31.5","2","0.7","11","19.3","0.31","0.42","0.61","0.03","5.3","0.001","1.6"
"Southern","SM11","2018-04-19","1","Surface Water","0.5","0.11","1.4","81","5.8","<1","1","0.14","0.002","0.017","8.1","0.4","32.3","3","0.75","11","23.2","0.25","0.97","1.11","0.03","3.1","0.005","2.1"
"Southern","SM11","2018-04-19","1","Middle Water","0.5","0.11","1.7","83","5.9","<1","<1","0.14","0.003","0.018","8.1","0.8","32.3","3","0.76","14","22.9","0.25","0.57","0.71","0.03","3.5","0.005","2.2"
"Southern","SM11","2018-04-19","1","Bottom Water","0.4","0.12","1.2","83","5.9","<1","1","0.14","0.002","0.019","8.1","1.4","32.3","3","0.77","13","22.8","0.26","0.45","0.59","0.03","3.8","0.005","2.5"
"Southern","SM11","2018-05-04","1","Surface Water","1.4","0.059","16","100","6.9","5","7","0.25","0.008","0.008","8.2","2.7","30.8","3","0.15","5","25.4","0.32","1.2","1.46","<0.02","2.7","0.004","1.4"
"Southern","SM11","2018-05-04","1","Middle Water","1.4","0.047","19","112","7.7","1","2","0.23","0.01","0.008","8.2","3.8","30.8","3","0.07","6.2","25.4","0.29","1.1","1.34","<0.02","2.5","0.003","1.7"
"Southern","SM11","2018-05-04","1","Bottom Water","1.6","0.062","22","115","7.9","2","4","0.18","0.005","0.009","8.2","4.1","31","3","0.1","6.4","25.4","0.25","0.93","1.12","0.02","2.8","0.004","1.4"
"Southern","SM11","2018-06-22","1","Surface Water","1.5","0.038","24","110","7.3","13","24","0.34","0.089","0.006","8.2","7","26.1","2.5","1.3","5.2","28.9","0.47","0.29","0.72","0.02","3.1","0.003","1.8"
"Southern","SM11","2018-06-22","1","Middle Water","1.6","0.038","26","90","6","12","16","0.31","0.085","0.006","8.2","7.2","26.2","2.5","1","5.2","29.1","0.43","0.29","0.69","0.02","2.6","0.004","2.2"
