"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Tolo Harbour and Channel","TM2","2017-11-17","1","Surface Water","2.1","0.011","12","96","6.8","4","5","<0.002","<0.002","0.004","8.2","3.4","29.2","1.6","0.36","4.4","24.3","0.02","0.62","0.62","<0.02","6.9","0.001","2.8"
"Tolo Harbour and Channel","TM2","2017-11-17","1","Bottom Water","3.1","0.018","13","94","6.6","5","18","<0.002","<0.002","0.004","8.1","3.3","30","1.6","0.41","3.9","24.8","0.02","0.52","0.52","0.03","6.8","0.001","3.1"
"Tolo Harbour and Channel","TM2","2017-12-09","1","Surface Water","2.2","0.013","12","88","6.6","57","150","<0.002","<0.002","0.002","8","3.3","31.5","2","1.2","4.6","20.7","0.02","0.45","0.45","0.02","1.6","0","2.8"
"Tolo Harbour and Channel","TM2","2017-12-09","1","Bottom Water","2","0.006","13","109","8.1","1","12","<0.002","<0.002","0.004","8","2.6","31.8","2","0.76","6.5","20.8","0.01","0.58","0.58","0.02","1.7","0","3.5"
"Tolo Harbour and Channel","TM3","2017-01-18","1","Surface Water","1.2","0.15","0.6","65","5","250","1100","0.037","0.007","0.007","8","1.1","29.9","3","1.8","2.2","19.2","0.19","0.32","0.36","0.07","4.4","0.004","0.6"
"Tolo Harbour and Channel","TM3","2017-01-18","1","Middle Water","1","0.13","1.2","71","5.5","82","140","0.016","0.004","0.003","8","1.1","30.1","3","1.7","2.6","19.3","0.15","0.32","0.34","0.15","1.8","0.004","0.7"
"Tolo Harbour and Channel","TM3","2017-01-18","1","Bottom Water","0.8","0.12","0.7","69","5.3","7","16","0.009","0.003","0.003","8","0.6","30.2","3","1.6","2.2","19.3","0.13","0.37","0.38","0.04","1.3","0.004","0.8"
"Tolo Harbour and Channel","TM3","2017-02-20","1","Surface Water","0.9","0.035","4.2","89","6.8","8","48","0.008","<0.002","0.002","7.7","0.7","29.8","2","0.72","4.2","20.3","0.05","0.35","0.36","0.05","3.7","0.001","1.6"
"Tolo Harbour and Channel","TM3","2017-02-20","1","Middle Water","0.7","0.012","4","101","7.8","4","14","<0.002","<0.002","0.003","7.7","1.3","30.3","2","0.66","1.8","19.3","0.02","0.46","0.46","0.03","2.8","0","1"
"Tolo Harbour and Channel","TM3","2017-02-20","1","Bottom Water","0.5","0.026","1.8","98","7.6","1","4","<0.002","<0.002","0.002","7.7","1.5","30.5","2","0.72","3.2","18.8","0.03","1.1","1.1","0.05","2.9","0","1.3"
"Tolo Harbour and Channel","TM3","2017-03-10","1","Surface Water","1.5","0.032","6.4","103","8","3","10","0.012","<0.002","0.003","7.8","1.6","30.2","3","1.1","1.5","18.5","0.05","0.46","0.47","<0.02","2.5","0.001","1.2"
"Tolo Harbour and Channel","TM3","2017-03-10","1","Middle Water","0.8","0.042","4.2","103","8.1","4","13","0.012","<0.002","0.003","7.8","0.9","30.2","3","1.1","1.4","18.5","0.06","0.38","0.39","<0.02","2.5","0.001","1.2"
"Tolo Harbour and Channel","TM3","2017-03-10","1","Bottom Water","0.9","0.044","1.7","96","7.5","3","6","0.013","0.003","0.003","7.7","0.7","30.6","3","1.2","1.4","18.3","0.06","0.38","0.4","<0.02","2.4","0.001","0.8"
"Tolo Harbour and Channel","TM3","2017-04-05","1","Surface Water","1.9","0.089","1.3","85","6.3","7","59","0.086","0.011","0.005","8","1.2","29.7","2.4","2","4.2","21.9","0.19","0.38","0.48","0.06","2.1","0.003","1.5"
"Tolo Harbour and Channel","TM3","2017-04-05","1","Middle Water","1.3","0.057","0.5","93","7","1","27","0.056","0.011","0.004","8","<0.2","30.5","2.4","1.6","8.1","20.9","0.12","0.34","0.41","0.07","0.3","0.002","1.6"
"Tolo Harbour and Channel","TM3","2017-04-05","1","Bottom Water","1.6","0.068","1.8","95","7.2","<1","2","0.041","0.015","0.004","8","0.7","31.2","2.4","1.4","7.5","19.5","0.12","0.54","0.6","<0.02","0.7","0.002","2.3"
"Tolo Harbour and Channel","TM3","2017-05-19","1","Surface Water","2.7","0.064","6","108","7.5","5","22","0.014","<0.002","<0.002","8.3","3.9","29.1","2.8","0.94","10","26.1","0.08","0.64","0.66","0.04","4.5","0.006","3.7"
"Tolo Harbour and Channel","TM3","2017-05-19","1","Middle Water","1.7","0.044","3.6","107","7.3","2","7","0.016","<0.002","<0.002","8.3","2.1","29.4","2.8","0.8","0.7","26.1","0.06","0.37","0.39","<0.02","0.7","0.004","0.6"
"Tolo Harbour and Channel","TM3","2017-05-19","1","Bottom Water","1.7","0.047","2.1","100","6.7","<1","3","0.009","<0.002","<0.002","8.2","1.2","31.9","2.8","0.71","0.6","26.2","0.06","0.29","0.3","<0.02","0.4","0.003","0.5"
"Tolo Harbour and Channel","TM3","2017-06-14","1","Surface Water","1.6","0.16","5.5","81","5.3","3400","29000","0.23","0.012","0.02","7.9","3.5","30.5","2","2.1","4.1","29.2","0.4","0.4","0.64","0.14","1.2","0.008","1.6"
"Tolo Harbour and Channel","TM3","2017-06-14","1","Middle Water","1.3","0.086","3.2","73","4.7","1200","9500","0.055","0.003","0.011","7.9","2.8","31.6","2","0.97","2","29.4","0.14","0.3","0.36","0.05","0.8","0.004","0.9"
"Tolo Harbour and Channel","TM3","2017-06-14","1","Bottom Water","0.6","0.082","0.9","70","4.5","46","290","<0.002","<0.002","0.011","7.9","0.5","32","2","1","2.4","29","0.09","0.25","0.25","0.02","1.4","0.004","0.7"
"Tolo Harbour and Channel","TM3","2017-07-12","1","Surface Water","3.8","0.045","8.2","149","9.6","12","94","<0.002","<0.002","0.002","8.3","1.7","26.3","2.2","0.72","3.1","31.1","0.05","0.22","0.22","0.02","1.4","0.006","2.3"
"Tolo Harbour and Channel","TM3","2017-07-12","1","Middle Water","1.4","0.047","11","163","10.6","7","24","<0.002","<0.002","0.004","8.3","2.8","28.4","2.2","1.1","1.7","29.8","0.05","0.23","0.23","<0.02","1.2","0.006","1.3"
"Tolo Harbour and Channel","TM3","2017-07-12","1","Bottom Water","0.9","0.14","1.9","54","3.6","<1","2","0.015","0.019","0.035","7.9","1.9","31.8","2.2","2.1","1.6","27.4","0.17","0.33","0.36","0.06","1.1","0.006","0.8"
"Tolo Harbour and Channel","TM3","2017-08-18","1","Surface Water","2.1","0.008","3.2","86","5.5","2","5","<0.002","<0.002","0.014","8.2","0.8","32.7","3","1.2","2.2","29.1","0.01","0.47","0.47","0.05","0.7","0.001","1.8"
"Tolo Harbour and Channel","TM3","2017-08-18","1","Middle Water","2.3","0.011","3.4","89","5.8","<1","5","<0.002","<0.002","0.022","8.1","1.5","33.3","3","1.9","8.9","27.7","0.02","0.28","0.28","0.05","1.1","0.001","3"
"Tolo Harbour and Channel","TM3","2017-08-18","1","Bottom Water","1.4","0.056","7.1","75","5.1","3","5","<0.002","<0.002","0.053","7.9","6.5","33.9","3","3.7","4","25.2","0.06","0.34","0.34","0.16","5.1","0.002","2.4"
"Tolo Harbour and Channel","TM3","2017-09-20","1","Surface Water","2.1","0.072","1.7","115","7.2","12","260","0.017","<0.002","0.005","8","1","29.9","2","0.96","11","31.3","0.09","0.66","0.68","<0.02","1.2","0.005","2.8"
"Tolo Harbour and Channel","TM3","2017-09-20","1","Middle Water","1.8","0.024","2.3","120","7.6","4","230","<0.002","<0.002","0.004","8.1","1.5","30.2","2","0.46","9.7","30.8","0.03","1","1","<0.02","0.9","0.002","2.6"
"Tolo Harbour and Channel","TM3","2017-09-20","1","Bottom Water","1.4","0.014","1.8","114","7.3","2","11","<0.002","<0.002","0.006","8","1","30.6","2","0.24","11","30.4","0.02","1.1","1.1","<0.02","0.9","0.001","2.9"
"Tolo Harbour and Channel","TM3","2017-10-19","1","Surface Water","2.9","0.078","5.2","110","7.4","96","100","0.087","0.019","0.013","7.8","2","27.8","2.5","2.5","6.2","27.6","0.18","0.36","0.47","0.03","0.8","0.003","2.1"
"Tolo Harbour and Channel","TM3","2017-10-19","1","Middle Water","1","0.078","1.4","84","5.6","60","180","0.019","0.023","0.011","7.8","1","29.3","2.5","2","5","28.1","0.12","0.37","0.41","0.03","0.6","0.003","1.9"
"Tolo Harbour and Channel","TM3","2017-10-19","1","Bottom Water","0.9","0.068","1.3","64","4.2","58","70","0.015","0.025","0.006","7.7","0.6","30.5","2.5","2","5.3","28.2","0.11","0.4","0.44","0.02","0.5","0.002","1.5"
"Tolo Harbour and Channel","TM3","2017-11-17","1","Surface Water","1.7","0.009","8.7","84","5.8","35","70","<0.002","<0.002","0.004","8.2","2.8","31","2.4","0.42","3.3","25.1","0.01","0.22","0.22","<0.02","6.6","0.001","2.2"
"Tolo Harbour and Channel","TM3","2017-11-17","1","Middle Water","1.6","<0.005","7.7","76","5.2","2","7","<0.002","<0.002","0.003","8.2","2.2","31.1","2.4","0.56","1.7","25.1","0.01","0.26","0.26","<0.02","6","0","1.4"
"Tolo Harbour and Channel","TM3","2017-11-17","1","Bottom Water","0.9","0.051","5.2","77","5.4","1","5","<0.002","0.021","0.007","8.2","3.3","31.5","2.4","1.3","2.6","24.9","0.07","0.25","0.27","<0.02","6.4","0.003","1.5"
"Tolo Harbour and Channel","TM3","2017-12-09","1","Surface Water","1.9","0.016","21","105","7.7","220","650","<0.002","<0.002","0.003","8","2.2","32","2","1","4.9","21.2","0.02","0.36","0.36","0.02","1.2","0.001","3.6"
"Tolo Harbour and Channel","TM3","2017-12-09","1","Middle Water","2","0.006","19","108","8","67","190","<0.002","<0.002","0.005","8","2.6","32","2","1","5.6","21.3","0.01","0.33","0.33","0.03","1.2","0","3.5"
"Tolo Harbour and Channel","TM3","2017-12-09","1","Bottom Water","0.8","0.06","15","79","5.7","3","12","0.027","0.005","0.007","7.8","3.7","32.6","2","1.9","11","22.2","0.09","0.42","0.45","0.03","3.7","0.001","3"
"Tolo Harbour and Channel","TM4","2017-01-18","1","Surface Water","1.2","0.081","0.9","74","5.7","7","77","0.005","0.002","<0.002","7.9","0.4","29.5","3","1.2","1.6","19.2","0.09","0.25","0.26","0.14","0.5","0.002","<0.5"
"Tolo Harbour and Channel","TM4","2017-01-18","1","Middle Water","0.8","0.13","0.9","73","5.6","<1","4","0.057","0.005","<0.002","8","<0.2","30.3","3","2.1","2","19.4","0.19","0.29","0.35","0.11","0.7","0.004","0.8"
"Tolo Harbour and Channel","TM4","2017-01-18","1","Bottom Water","0.7","0.074","0.5","74","5.7","1","3","0.005","0.002","<0.002","8","0.4","30.3","3","1.2","1.4","19.5","0.08","0.32","0.33","0.03","0.8","0.002","0.6"
"Tolo Harbour and Channel","TM4","2017-02-20","1","Surface Water","1","0.019","5.5","96","7.3","1","2","<0.002","<0.002","0.002","7.8","1","30.2","2.7","0.67","2.3","19.9","0.02","0.21","0.21","0.06","2.8","0","1.5"
"Tolo Harbour and Channel","TM4","2017-02-20","1","Middle Water","1","0.041","5.9","102","7.8","1","1","<0.002","<0.002","0.003","7.7","0.8","30.3","2.7","0.68","12","19.4","0.05","0.35","0.35","<0.02","2.8","0.001","3.1"
"Tolo Harbour and Channel","TM4","2017-02-20","1","Bottom Water","0.9","0.048","2.4","88","6.9","<1","<1","0.003","0.004","0.003","7.7","0.5","30.6","2.7","0.89","2.3","18.6","0.06","0.62","0.63","<0.02","2.8","0.001","1.3"
"Tolo Harbour and Channel","TM4","2017-03-10","1","Surface Water","1.4","0.042","4.2","95","7.5","2","8","0.007","<0.002","0.003","7.7","0.7","30.3","3","1.1","1.2","18.4","0.05","0.49","0.5","0.11","2.5","0.001","1.1"
"Tolo Harbour and Channel","TM4","2017-03-10","1","Middle Water","0.9","0.042","4.4","99","7.8","2","5","0.007","<0.002","0.003","7.7","2.1","30.4","3","1.1","1.3","18.4","0.05","0.37","0.38","<0.02","2.5","0.001","1.2"
"Tolo Harbour and Channel","TM4","2017-03-10","1","Bottom Water","0.6","0.065","2.5","75","5.9","1","5","0.016","0.005","0.003","7.6","1","31","3","1.3","1.2","18.2","0.09","0.46","0.48","<0.02","2.4","0.001","0.6"
"Tolo Harbour and Channel","TM4","2017-04-05","1","Surface Water","1.6","0.047","1.1","93","6.9","<1","2","0.056","0.008","0.004","8","0.7","30.2","2.5","1.7","2.4","21.3","0.11","0.45","0.51","0.12","3.7","0.001","1"
"Tolo Harbour and Channel","TM4","2017-04-05","1","Middle Water","1.1","0.036","1","92","6.9","<1","<1","0.042","0.014","0.003","8","0.5","30.5","2.5","1.6","7.5","20.7","0.09","0.48","0.54","0.06","0.4","0.001","1.7"
"Tolo Harbour and Channel","TM4","2017-04-05","1","Bottom Water","1.3","0.096","0.9","71","5.4","<1","1","0.039","0.013","0.004","7.9","0.8","31.3","2.5","1.8","7.2","19.3","0.15","1.1","1.15","<0.02","1.3","0.002","1.7"
"Tolo Harbour and Channel","TM4","2017-05-19","1","Surface Water","1.7","0.055","2.2","100","6.8","<1","8","0.023","<0.002","<0.002","8.2","2.1","30.4","3","0.82","9.3","26.3","0.08","0.34","0.37","<0.02","2.4","0.004","2.9"
"Tolo Harbour and Channel","TM4","2017-05-19","1","Middle Water","1.7","0.032","1.9","101","6.9","2","11","0.018","<0.002","<0.002","8.2","0.7","31","3","0.76","0.6","26.2","0.05","0.4","0.42","<0.02","0.4","0.002","<0.5"
"Tolo Harbour and Channel","TM4","2017-05-19","1","Bottom Water","1.3","0.044","1.5","95","6.4","<1","6","0.007","0.002","0.003","8.1","1.5","32.2","3","0.76","9","26.1","0.05","0.31","0.32","<0.02","0.4","0.003","2.3"
"Tolo Harbour and Channel","TM4","2017-06-14","1","Surface Water","1","0.11","1.2","80","5.2","2900","16000","0.19","0.012","0.019","7.9","1.1","29.5","2.5","1.9","2.4","29","0.31","0.25","0.45","0.2","1.5","0.005","0.8"
"Tolo Harbour and Channel","TM4","2017-06-14","1","Middle Water","0.7","0.056","1.4","76","4.9","41","440","<0.002","<0.002","0.007","7.9","0.9","31.7","2.5","0.7","3.6","29.2","0.06","0.26","0.26","0.02","0.6","0.003","1"
"Tolo Harbour and Channel","TM4","2017-06-14","1","Bottom Water","0.7","0.07","1","74","4.8","73","560","0.008","<0.002","0.009","7.9","0.4","32.1","2.5","0.84","1.5","28.8","0.08","0.24","0.25","0.02","1.8","0.003","0.6"
"Tolo Harbour and Channel","TM4","2017-07-12","1","Surface Water","3.5","0.033","5.6","107","6.9","<1","5","<0.002","<0.002","0.002","8.3","2","26.9","2.2","0.6","2.6","30.8","0.04","0.21","0.21","0.07","3.3","0.004","2.1"
"Tolo Harbour and Channel","TM4","2017-07-12","1","Middle Water","2.6","0.023","15","122","7.9","<1","5","<0.002","<0.002","0.004","8.2","2.8","28.2","2.2","1.2","2.8","29.7","0.03","0.27","0.27","0.02","1.4","0.002","2"
"Tolo Harbour and Channel","TM4","2017-07-12","1","Bottom Water","0.8","0.096","4.1","41","2.7","<1","1","0.004","0.01","0.015","7.8","1.9","33","2.2","1.5","1.5","25.8","0.11","0.32","0.33","0.03","1.1","0.003","0.9"
"Tolo Harbour and Channel","TM4","2017-08-18","1","Surface Water","2","0.034","2.5","104","6.6","<1","3","<0.002","<0.002","0.013","8.3","0.7","32.4","3.5","1","1.3","30","0.04","0.5","0.5","0.04","0.6","0.004","1.1"
"Tolo Harbour and Channel","TM4","2017-08-18","1","Middle Water","2.2","0.052","10","95","6.1","<1","<1","<0.002","<0.002","0.04","8.2","3.8","32.9","3.5","2.7","3.1","29","0.06","0.49","0.49","0.13","0.5","0.004","2.4"
"Tolo Harbour and Channel","TM4","2017-08-18","1","Bottom Water","1.7","0.14","4.6","87","5.8","<1","<1","<0.002","<0.002","0.057","8.1","3.4","33.3","3.5","4","3.8","26.4","0.14","0.51","0.51","0.13","5.1","0.008","2.2"
"Tolo Harbour and Channel","TM4","2017-09-20","1","Surface Water","2.5","0.024","2.8","102","6.5","34","100","0.006","<0.002","0.005","8","<0.2","29.3","2","0.82","17","30.6","0.03","0.73","0.74","<0.02","1.2","0.002","4.1"
"Tolo Harbour and Channel","TM4","2017-09-20","1","Middle Water","1.5","0.013","1.7","119","7.6","<1","7","<0.002","<0.002","0.004","8","0.5","30.4","2","0.23","11","30.4","0.02","0.54","0.54","<0.02","0.6","0.001","2.6"
"Tolo Harbour and Channel","TM4","2017-09-20","1","Bottom Water","1.3","0.011","2.1","115","7.3","<1","7","<0.002","<0.002","0.005","8","0.7","30.7","2","0.21","10","30.3","0.02","1","1","<0.02","0.9","0.001","2.8"
"Tolo Harbour and Channel","TM4","2017-10-19","1","Surface Water","1.5","0.072","3.3","98","6.8","32","220","0.099","0.018","0.011","7.8","1.6","26.6","2.5","2.8","5.9","26.8","0.19","0.27","0.39","0.04","0.6","0.002","1.8"
"Tolo Harbour and Channel","TM4","2017-10-19","1","Middle Water","1.3","0.077","1.9","70","4.6","3","31","0.03","0.025","0.012","7.7","1.6","30","2.5","2","5","28.3","0.13","0.41","0.47","0.02","0.5","0.002","1.6"
"Tolo Harbour and Channel","TM4","2017-10-19","1","Bottom Water","1.1","0.063","1","66","4.3","<1","6","0.014","0.022","0.005","7.7","0.5","30.8","2.5","1.8","5","28.2","0.1","0.33","0.37","<0.02","0.4","0.002","1.8"
"Tolo Harbour and Channel","TM4","2017-11-17","1","Surface Water","2.7","0.056","17","98","6.8","6","56","<0.002","<0.002","0.004","8.3","3.9","29.9","1.8","0.55","4.3","25","0.06","0.31","0.31","0.03","6.6","0.005","3"
"Tolo Harbour and Channel","TM4","2017-11-17","1","Middle Water","1.1","0.016","8.5","95","6.6","<1","1","<0.002","<0.002","0.003","8.2","2.5","30.8","1.8","0.7","1.9","25","0.02","0.19","0.19","<0.02","5.6","0.001","1.3"
"Tolo Harbour and Channel","TM4","2017-11-17","1","Bottom Water","1.1","0.092","3.9","102","7","<1","<1","0.007","0.036","0.014","8.1","3","32.1","1.8","2","2.2","25.1","0.14","0.78","0.82","0.02","5.9","0.005","1.4"
"Tolo Harbour and Channel","TM4","2017-12-09","1","Surface Water","1.6","<0.005","16","106","7.8","1","2","<0.002","<0.002","0.004","8","2.1","32.1","2","0.8","5.2","20.9","0.01","0.33","0.33","0.02","1.2","0","3.5"
"Tolo Harbour and Channel","TM4","2017-12-09","1","Middle Water","1.9","<0.005","18","110","8.2","<1","2","<0.002","<0.002","0.005","8","0.9","32.1","2","0.78","5.4","20.9","0.01","0.69","0.69","0.03","1.2","0","3.4"
"Tolo Harbour and Channel","TM4","2017-12-09","1","Bottom Water","1.7","<0.005","16","109","8","1","2","<0.002","<0.002","0.003","8","2.4","32.3","2","0.81","7.7","21","0.01","0.45","0.45","0.03","1.3","0","3.5"
"Tolo Harbour and Channel","TM5","2017-01-18","1","Surface Water","0.7","0.078","0.3","89","6.9","21","73","0.007","0.002","<0.002","8","1.9","30.3","3","1.3","3","19.3","0.09","0.23","0.24","<0.02","3.4","0.002","0.6"
"Tolo Harbour and Channel","TM5","2017-01-18","1","Bottom Water","0.7","0.084","0.6","66","5.1","28","100","0.006","<0.002","0.005","8","0.6","30.3","3","1.3","3.6","19.3","0.09","0.29","0.3","<0.02","1.3","0.003","1.1"
"Tolo Harbour and Channel","TM5","2017-02-20","1","Surface Water","0.6","0.015","1.8","80","6.1","1","3","<0.002","<0.002","0.002","7.7","1.5","30.2","2","1","4","20.3","0.02","0.34","0.34","0.03","2.6","0","1.3"
"Tolo Harbour and Channel","TM5","2017-02-20","1","Bottom Water","0.7","0.019","2.8","98","7.5","1","2","<0.002","<0.002","0.002","7.7","1.9","30.4","2","0.97","7.1","19.6","0.02","0.59","0.59","0.02","6.1","0","1.7"
"Tolo Harbour and Channel","TM5","2017-03-10","1","Surface Water","0.9","0.041","2.3","79","6.2","1","2","0.011","0.004","0.003","7.7","0.4","30.6","3","1.1","1.2","18.4","0.06","0.28","0.3","0.05","6.5","0.001","0.8"
"Tolo Harbour and Channel","TM5","2017-03-10","1","Bottom Water","0.9","0.035","2.2","93","7.3","<1","<1","0.011","<0.002","0.003","7.7","2.2","30.6","3","1.1","6.8","18.4","0.05","0.13","0.14","<0.02","3","0","1.6"
"Tolo Harbour and Channel","TM5","2017-04-05","1","Surface Water","1","0.043","0.6","93","6.9","<1","<1","0.056","0.009","0.004","7.9","<0.2","30.6","3.8","1.5","7","21.4","0.11","0.3","0.37","0.03","3","0.001","1.7"
"Tolo Harbour and Channel","TM5","2017-04-05","1","Bottom Water","1.1","0.036","0.6","86","6.4","<1","<1","0.052","0.008","0.004","7.9","<0.2","30.6","3.8","1.5","6.5","21.1","0.1","0.41","0.47","0.06","0.4","0.001","1.4"
"Tolo Harbour and Channel","TM5","2017-05-19","1","Surface Water","1.4","0.039","1.7","99","6.7","<1","3","0.014","<0.002","<0.002","8.2","<0.2","30.5","3","0.57","7.9","26.4","0.06","0.29","0.31","<0.02","1.9","0.003","2.2"
"Tolo Harbour and Channel","TM5","2017-05-19","1","Bottom Water","1.6","0.027","1.1","101","6.8","<1","6","0.007","<0.002","<0.002","8.2","0.8","30.8","3","0.62","0.6","26.4","0.04","0.38","0.39","<0.02","0.4","0.002","0.6"
"Tolo Harbour and Channel","TM5","2017-06-14","1","Surface Water","1.1","0.065","4.3","87","5.8","1000","11000","0.11","0.003","0.004","7.9","1.3","26.9","1.5","1.6","2.9","28.2","0.18","0.27","0.38","0.32","1.4","0.003","1"
"Tolo Harbour and Channel","TM5","2017-06-14","1","Bottom Water","0.9","0.065","1.2","77","5","90","710","0.037","<0.002","0.008","7.9","1","31.2","1.5","0.99","1.9","29.3","0.1","0.2","0.24","0.03","0.8","0.003","0.9"
"Tolo Harbour and Channel","TM5","2017-07-12","1","Surface Water","3.7","0.035","6.3","88","5.6","1","9","<0.002","<0.002","0.003","8.4","1.8","26.6","1.8","0.51","3.1","31.6","0.04","0.29","0.29","0.03","3.5","0.005","2.3"
"Tolo Harbour and Channel","TM5","2017-07-12","1","Bottom Water","3.2","0.022","10","125","8.1","<1","4","<0.002","<0.002","0.003","8.3","1.1","28","1.8","0.46","2.9","30.3","0.03","0.29","0.29","0.02","1.3","0.003","2.4"
"Tolo Harbour and Channel","TM5","2017-08-18","1","Surface Water","1.6","0.04","1.9","80","5","<1","<1","<0.002","<0.002","0.022","8.2","<0.2","32.6","3.5","1.8","1.9","30.6","0.04","0.36","0.36","0.13","0.3","0.004","1"
"Tolo Harbour and Channel","TM5","2017-08-18","1","Bottom Water","1.6","0.012","2","80","5","<1","<1","<0.002","<0.002","0.015","8.2","0.4","32.8","3.5","1.2","1.4","30","0.02","0.22","0.22","0.03","0.4","0.001","1"
"Tolo Harbour and Channel","TM5","2017-09-20","1","Surface Water","1.7","0.01","1.4","100","6.3","1","3","<0.002","<0.002","0.005","8","1.3","30.1","2","0.64","10","31.4","0.01","0.35","0.35","<0.02","1","0.001","2.7"
"Tolo Harbour and Channel","TM5","2017-09-20","1","Bottom Water","1.7","0.008","1.7","107","6.7","1","3","<0.002","<0.002","0.005","8","<0.2","30.4","2","0.35","10","31.2","0.01","0.74","0.74","<0.02","0.9","0.001","2.7"
"Tolo Harbour and Channel","TM5","2017-10-19","1","Surface Water","1.9","0.029","6.6","119","8","1","15","0.004","0.006","0.005","7.9","2.7","28.9","2.5","2","5.5","27.3","0.04","0.62","0.63","0.02","0.8","0.001","1.8"
"Tolo Harbour and Channel","TM5","2017-10-19","1","Bottom Water","1.8","0.024","5.9","107","7.2","3","12","0.004","0.009","0.004","7.8","1.1","29.6","2.5","2","7.1","27.7","0.04","0.39","0.4","0.02","0.7","0.001","2.9"
"Tolo Harbour and Channel","TM5","2017-11-17","1","Surface Water","1.1","0.016","4.6","84","5.8","<1","2","<0.002","<0.002","0.004","8.1","1","31.2","3.2","0.56","2.2","25.1","0.02","0.15","0.15","<0.02","6.1","0.001","1.3"
"Tolo Harbour and Channel","TM5","2017-11-17","1","Bottom Water","1.3","0.007","5.3","74","5.1","<1","2","<0.002","<0.002","0.003","8.1","0.9","31.2","3.2","0.56","1.6","24.8","0.01","0.21","0.21","<0.02","6.3","0","1.1"
"Tolo Harbour and Channel","TM5","2017-12-09","1","Surface Water","1","<0.005","7.8","91","6.7","3","13","<0.002","<0.002","0.004","7.9","1.1","32.4","2","0.94","4.8","21","0.01","0.47","0.47","<0.02","1.4","0","2.6"
"Tolo Harbour and Channel","TM5","2017-12-09","1","Bottom Water","1.4","0.008","8.6","101","7.5","<1","9","<0.002","<0.002","0.004","7.9","1.8","32.4","2","0.84","6.3","20.9","0.01","0.33","0.33","<0.02","2","0","2.8"
"Tolo Harbour and Channel","TM6","2017-01-18","1","Surface Water","0.7","0.08","0.7","77","5.9","<1","<1","0.005","0.003","<0.002","8.1","0.3","30.3","4","1.2","1.5","19.5","0.09","0.21","0.22","0.09","0.5","0.003","0.6"
"Tolo Harbour and Channel","TM6","2017-01-18","1","Middle Water","0.6","0.076","0.3","77","5.9","<1","<1","0.003","0.002","0.003","8.1","0.3","30.5","4","1","1.7","19.6","0.08","0.22","0.23","0.1","0.7","0.003","0.6"
"Tolo Harbour and Channel","TM6","2017-01-18","1","Bottom Water","3.1","0.081","0.8","76","5.8","<1","<1","0.002","0.003","0.005","8.1","0.7","30.5","4","1.1","5.8","19.6","0.09","0.3","0.31","0.03","3.1","0.003","1.6"
"Tolo Harbour and Channel","TM6","2017-02-20","1","Surface Water","0.9","0.012","3.4","90","6.8","<1","<1","<0.002","<0.002","0.002","7.7","0.9","30.2","2.5","0.69","2.4","19.8","0.02","0.23","0.23","0.04","2.6","0","1.2"
"Tolo Harbour and Channel","TM6","2017-02-20","1","Middle Water","0.4","0.029","1.9","95","7.4","<1","<1","0.007","0.005","0.002","7.7","1.2","30.7","2.5","0.77","2","18.6","0.04","0.62","0.63","0.02","2.7","0","0.9"
"Tolo Harbour and Channel","TM6","2017-02-20","1","Bottom Water","0.6","0.052","1","79","6.2","<1","<1","0.037","0.014","0.007","7.6","<0.2","31","2.5","1.2","3.3","17.9","0.1","0.83","0.88","0.02","3.8","0.001","0.8"
"Tolo Harbour and Channel","TM6","2017-03-10","1","Surface Water","1.1","0.04","2.2","87","6.8","4","13","0.013","<0.002","0.003","7.7","1.7","30.6","3","1.1","1.3","18.5","0.06","0.29","0.31","0.1","2.4","0.001","0.9"
"Tolo Harbour and Channel","TM6","2017-03-10","1","Middle Water","1","0.043","1.2","96","7.5","1","1","0.02","0.004","0.003","7.7","1.2","31","3","0.98","1.2","18.1","0.07","0.32","0.34","<0.02","2.4","0.001","0.7"
"Tolo Harbour and Channel","TM6","2017-03-10","1","Bottom Water","0.4","0.06","1.1","90","7.1","<1","<1","0.03","0.008","0.004","7.7","0.7","31.3","3","1","1","17.8","0.1","0.18","0.22","<0.02","2.4","0.001","0.6"
"Tolo Harbour and Channel","TM6","2017-04-05","1","Surface Water","1.4","0.065","0.7","85","6.3","<1","<1","0.051","0.008","0.004","8","<0.2","30.6","3","1.7","6.3","20.8","0.12","0.39","0.45","0.12","2.6","0.002","1.6"
"Tolo Harbour and Channel","TM6","2017-04-05","1","Middle Water","1.9","0.04","0.9","95","7.2","<1","<1","0.044","0.012","0.004","8","0.5","31.2","3","1.4","7.5","19.7","0.1","0.39","0.45","0.03","0.6","0.001","2"
